siren,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count
546950379,54695037900307,10.13A,N,O,51,,GE,29300.0,29233,1971-01-01,5710,True,A,10,C,23
547350249,54735024900017,46.32B,N,O,41,2019.0,ETI,85600.0,85146,1973-01-01,5710,True,A,46,G,2
548202985,54820298500212,27.11Z,N,O,41,,ETI,29490.0,29075,1974-01-01,5710,True,A,27,C,30
548500149,54850014900016,27.12Z,N,O,42,2019.0,ETI,67230.0,67028,1954-01-01,5710,True,A,27,C,34
548500982,54850098200176,23.32Z,N,O,41,2019.0,ETI,67204.0,67001,1954-01-01,5710,True,A,23,C,32
549800373,54980037300926,64.19Z,N,O,51,2019.0,GE,78180.0,78423,1954-01-01,5192,True,A,64,K,307
550501985,55050198507005,47.11D,N,O,32,2019.0,ETI,76120.0,76322,1955-01-01,5551,True,A,47,G,379
550801195,55080119500011,86.10Z,N,O,42,2019.0,ETI,31300.0,31555,1955-01-01,5599,True,A,86,Q,17
552001406,55200140600107,70.10Z,N,O,32,2019.0,GE,75010.0,75110,1955-01-01,5599,True,A,70,M,6
552002313,55200231302852,64.19Z,N,O,51,2019.0,GE,75013.0,75113,1985-10-18,5192,True,A,64,K,323
552002917,55200291700532,46.73A,N,O,41,2019.0,GE,60400.0,60471,1955-01-01,5710,True,A,46,G,155
552003261,55200326100161,64.19Z,N,O,41,2019.0,ETI,75008.0,75108,1955-01-01,5610,True,A,64,K,61
552006454,55200645400565,19.20Z,N,O,41,2019.0,GE,92000.0,92050,1900-01-01,5599,True,A,19,C,25
552012031,55201203100159,46.46Z,N,N,41,,ETI,92100.0,92012,1980-01-01,5710,True,A,46,G,8
552012585,55201258500188,23.13Z,N,O,41,,ETI,92400.0,92026,1955-01-26,5710,True,A,23,C,10
552016628,55201662800273,52.23Z,N,O,52,,GE,93290.0,93073,1955-01-01,5599,True,A,52,H,24
552016834,55201683400053,30.30Z,N,O,42,2019.0,GE,31200.0,31555,1955-01-01,5710,True,A,30,C,2
552022105,55202210500357,68.20A,N,O,41,2019.0,GE,75010.0,75110,1955-01-01,5646,True,A,68,L,40
552024671,55202467100091,70.22Z,N,O,32,2019.0,ETI,92130.0,92040,1980-11-01,5699,True,A,70,M,11
552031650,55203165001433,71.20B,N,O,42,2019.0,ETI,94110.0,94003,1955-01-01,5710,True,A,71,M,124
552032708,55203270800216,68.20A,N,O,42,2019.0,GE,75013.0,75113,1955-01-01,5599,True,A,68,L,20
552038200,55203820000069,68.20A,N,O,41,,GE,75019.0,75119,1955-01-01,5599,True,A,68,L,6
552044992,55204499202622,46.39B,N,O,52,2019.0,GE,92160.0,92002,1955-01-01,5699,True,A,46,G,243
552045999,55204599900794,42.13A,N,O,41,2019.0,GE,78280.0,78297,1982-07-01,5599,True,A,42,F,10
552046484,55204648400325,68.20A,N,O,51,2019.0,GE,75013.0,75113,1955-01-01,5599,True,A,68,L,74
552046955,55204695506065,35.30Z,N,O,53,,GE,92400.0,92026,1955-01-01,5599,True,A,35,D,1169
552048837,55204883700397,28.15Z,N,O,42,2019.0,ETI,78180.0,78423,1984-11-15,5710,True,A,28,C,17
552081317,55208131766522,35.11Z,N,O,53,,GE,75008.0,75108,1955-01-01,5599,True,A,35,D,9092
552081739,55208173900047,22.22Z,N,O,51,2019.0,ETI,27110.0,27428,1955-01-01,5710,True,A,22,C,10
552083297,55208329702537,47.11E,N,O,53,2019.0,GE,92110.0,92024,1955-01-01,5710,True,A,47,G,335
552091795,55209179500492,64.19Z,N,O,51,2019.0,GE,75012.0,75112,1929-07-01,5560,True,A,64,K,468
552093338,55209333800382,68.20A,N,O,00,2019.0,ETI,92150.0,92073,1982-03-01,5546,True,C,68,L,26
552096281,55209628100019,71.12B,N,O,42,2019.0,GE,75007.0,75107,1955-01-01,5599,True,A,71,M,160
552111809,55211180901602,70.10Z,N,O,42,2019.0,GE,75009.0,75109,1955-01-01,5599,True,A,70,M,138
552114175,55211417500086,27.11Z,N,O,41,2019.0,GE,78400.0,78146,1900-01-01,5710,True,A,27,C,2
552115891,55211589100426,52.21Z,N,O,42,,GE,92000.0,92050,1955-01-01,5599,True,A,52,H,40
552116329,55211632900178,46.19A,N,O,41,,GE,75009.0,75109,1955-01-01,5710,True,A,46,G,9
552117590,55211759000356,46.44Z,N,O,41,2019.0,ETI,92100.0,92012,1955-01-01,5710,True,A,46,G,15
552118465,55211846503644,62.03Z,N,O,52,2019.0,GE,92270.0,92009,1955-01-01,5710,True,A,62,J,223
552120222,55212022200013,64.19Z,N,O,53,2019.0,GE,75009.0,75109,1900-01-01,5599,True,A,64,K,3329
552124984,55212498400121,27.33Z,N,O,42,2019.0,ETI,93300.0,93001,1955-01-01,5699,True,A,27,C,7
552139677,55213967700025,21.20Z,N,O,41,2019.0,ETI,94100.0,94068,1955-01-01,5710,True,A,21,C,6
552141533,55214153300018,68.20A,N,O,51,2019.0,GE,75013.0,75113,1955-01-01,5599,True,A,68,L,67
554200808,55420080800018,64.19Z,N,O,51,2019.0,GE,66000.0,66136,1955-01-01,5192,True,A,64,K,339
554500199,55450019904391,46.71Z,N,O,41,2019.0,GE,69002.0,69382,1955-01-01,5710,True,A,46,G,336
554501171,55450117132465,64.20Z,N,O,12,2019.0,GE,42000.0,42218,1955-01-01,5599,True,A,64,K,31
556650208,55665020800060,64.19Z,O,O,42,2019.0,GE,53000.0,53130,1981-10-21,5194,True,A,64,K,220
556750123,55675012300375,49.41A,N,O,41,,ETI,53000.0,53130,1967-01-01,5710,True,A,49,H,44
558501912,55850191200239,70.10Z,N,O,32,2019.0,GE,67000.0,67482,1955-01-01,5599,True,A,70,M,18
558503355,55850335501468,47.71Z,N,O,41,,ETI,59290.0,59646,1955-01-01,5710,True,A,47,G,166
559801675,55980167500096,29.32Z,N,O,41,,ETI,78300.0,78498,1955-01-01,5599,True,A,29,C,6
560801300,56080130000990,64.19Z,N,O,51,2019.0,GE,31130.0,31044,1956-01-01,5192,True,A,64,K,321
562013771,56201377100562,52.29A,N,O,41,2019.0,ETI,77290.0,77123,1956-01-01,5710,True,A,52,H,61
562033068,56203306800130,46.46Z,N,O,42,2019.0,GE,92130.0,92040,1956-01-01,5710,True,A,46,G,7
562036624,56203662400129,33.20A,N,O,42,2019.0,ETI,75013.0,75113,1956-01-01,5710,True,A,33,C,37
562037838,56203783800025,28.11Z,N,O,41,2019.0,GE,44600.0,44184,1956-01-01,5710,True,A,28,C,16
562038893,56203889300656,20.20Z,N,O,42,2019.0,GE,69009.0,69389,1900-01-01,5710,True,A,20,C,56
562041525,56204152500071,52.21Z,N,O,42,2019.0,GE,6210.0,06079,1956-01-01,5599,True,A,52,H,52
562042598,56204259800440,24.10Z,N,O,41,,ETI,92500.0,92063,1956-01-01,5599,True,A,24,C,29
562046235,56204623500478,77.33Z,N,O,32,2019.0,ETI,93210.0,93066,1900-01-01,5710,True,A,77,N,47
562050856,56205085600235,32.50A,N,O,42,,ETI,92210.0,92064,1981-01-27,5710,True,A,32,C,12
562050864,56205086400163,01.13Z,N,O,41,2019.0,,49250.0,49201,1956-01-01,5710,True,A,1,A,11
562061630,56206163000082,20.59Z,,O,41,2019.0,ETI,92500.0,92063,1960-01-01,5710,True,A,20,C,5
562063057,56206305700078,46.75Z,N,O,41,2019.0,ETI,95100.0,95018,1900-01-01,5710,True,A,46,G,14
562077503,56207750302584,42.21Z,N,O,51,2019.0,GE,75014.0,75114,1956-01-01,5599,True,A,42,F,228
562077792,56207779200082,43.22B,N,O,41,,ETI,92230.0,92036,1956-01-01,5710,True,A,43,F,5
562082909,56208290901190,70.10Z,N,O,42,2019.0,GE,75015.0,75115,1956-01-01,5599,True,A,70,M,117
562107003,56210700303488,52.24B,N,O,51,2019.0,GE,13009.0,13209,1956-01-01,5599,True,A,52,H,249
562109801,56210980100042,24.52Z,N,O,41,2019.0,ETI,92230.0,92036,1979-10-29,5710,True,A,24,C,7
562110346,56211034600284,23.32Z,,O,42,2019.0,ETI,92150.0,92073,1956-01-01,5710,True,A,23,C,24
562110619,56211061900342,28.29B,N,O,41,2019.0,ETI,93200.0,93066,1956-01-01,5710,True,A,28,C,67
562113530,56211353000520,26.11Z,N,O,51,2019.0,GE,92190.0,92048,1986-02-15,5599,True,A,26,C,47
562123513,56212351300045,27.32Z,N,O,42,2019.0,ETI,75014.0,75114,1956-01-01,9900,True,A,27,C,6
562136036,56213603600216,42.99Z,N,O,42,2019.0,GE,91400.0,91534,1975-09-01,5710,True,A,42,F,80
562620773,56262077300704,23.62Z,N,O,42,2019.0,ETI,84140.0,84007,1956-01-01,5599,True,A,23,C,61
562880179,56288017900030,10.82Z,N,O,42,2019.0,ETI,10000.0,10387,1956-01-01,5710,True,A,10,C,12
562920470,56292047001413,46.73A,N,O,42,2019.0,GE,34500.0,34032,1956-01-01,5710,True,A,46,G,210
563820489,56382048900182,46.74A,N,O,42,2019.0,ETI,14200.0,14327,1956-01-01,5710,True,A,46,G,40
564202166,56420216600018,10.82Z,N,O,41,,ETI,66000.0,66136,1957-01-01,5710,True,A,10,C,7
568500680,56850068000018,49.31Z,N,O,42,2019.0,ETI,67200.0,67482,1956-01-01,5599,True,A,49,H,3
568504161,56850416100015,29.32Z,N,O,51,2019.0,ETI,67500.0,67180,1956-01-01,5710,True,A,29,C,8
568801013,56880101300018,24.10Z,N,O,41,2019.0,ETI,59125.0,59603,1956-01-01,5599,True,A,24,C,2
571722669,57172266900264,46.49Z,N,O,51,2019.0,ETI,59770.0,59383,1957-01-01,5710,True,A,46,G,34
572025526,57202552610945,36.00Z,N,O,52,,GE,75008.0,75108,1957-01-01,5308,True,A,36,E,1240
572028033,57202803300064,21.20Z,N,O,41,2019.0,GE,69008.0,69388,1957-02-21,5710,True,A,21,C,10
572045540,57204554000208,10.71D,N,O,41,2019.0,ETI,75007.0,75107,1957-01-01,5710,True,A,10,C,63
572050169,57205016900026,30.30Z,N,O,41,2019.0,ETI,31500.0,31555,1957-01-01,5599,True,A,30,C,9
572050334,57205033402253,73.12Z,N,O,42,,ETI,92100.0,92012,1957-01-01,5710,True,A,73,M,143
572053833,57205383300107,81.21Z,N,O,51,2019.0,GE,93400.0,93070,1957-01-01,5710,True,A,81,N,22
572062594,57206259400013,47.19A,N,O,51,2019.0,GE,75009.0,75109,1957-01-01,5710,True,A,47,G,16
572064145,57206414500145,43.22A,N,O,42,2019.0,ETI,93230.0,93063,1957-01-01,5560,True,A,43,F,36
572067684,57206768400017,29.32Z,N,O,51,2019.0,GE,93400.0,93070,1957-01-01,5710,True,A,29,C,63
572078905,57207890500021,43.21A,N,O,41,2019.0,ETI,94120.0,94033,1957-01-01,5710,True,A,43,F,6
572082253,57208225300079,20.42Z,N,O,41,2019.0,GE,92300.0,92044,1900-01-01,5710,True,A,20,C,11
572086213,57208621301077,49.50Z,N,O,41,,ETI,92800.0,92062,1957-01-01,5515,True,A,49,H,96
572139996,57213999603633,52.21Z,N,O,51,,GE,92000.0,92050,1957-01-01,5599,True,A,52,H,290
572141885,57214188502180,46.74B,N,O,51,2019.0,GE,60550.0,60670,1957-01-01,5710,True,A,46,G,822
572149169,57214916900060,10.82Z,N,O,41,2019.0,ETI,13014.0,13214,1957-01-01,5699,True,A,10,C,28
572158269,57215826900868,52.29B,N,O,41,,ETI,92150.0,92073,1900-01-01,5710,True,A,52,H,67
572165652,57216565201153,08.12Z,N,O,41,2019.0,GE,78930.0,78291,1900-01-01,5710,True,A,8,B,206
572171635,57217163500236,64.19Z,N,O,32,2019.0,GE,75008.0,75108,1957-01-01,5599,True,A,64,K,23
572221034,57222103401230,38.32Z,N,O,41,,GE,75008.0,75108,1900-01-01,5710,True,A,38,E,79
572232411,57223241100023,20.59Z,N,O,41,2019.0,ETI,93350.0,93013,1957-01-01,5710,True,A,20,C,39
574201919,57420191900028,86.10Z,N,O,41,2019.0,GE,66000.0,66136,1957-01-01,5599,True,A,86,Q,2
575450283,57545028300495,49.39A,N,O,41,2019.0,GE,22000.0,22278,1954-01-01,5710,True,A,49,H,38
582001707,58200170703430,47.71Z,N,O,42,,GE,35400.0,35288,1958-01-01,5599,True,A,47,G,336
582008728,58200872800138,68.20A,N,O,NN,,,75013.0,75113,1900-01-01,5699,True,C,68,L,11
582012936,58201293600123,46.69C,N,O,31,2019.0,ETI,91350.0,91286,1958-01-01,5710,True,A,46,G,10
582017810,58201781000646,77.39Z,N,O,41,,ETI,91300.0,91377,1900-01-01,5202,True,A,77,N,47
582022265,58202226500018,20.42Z,N,O,42,2019.0,GE,75008.0,75108,1958-01-01,5710,True,A,20,C,24
582106985,58210698500051,28.15Z,N,O,41,,ETI,78180.0,78423,1958-01-01,5710,True,A,28,C,3
582118675,58211867500054,46.46Z,N,O,32,2019.0,GE,13002.0,13202,1958-01-01,5710,True,A,46,G,14
582122230,58212223000029,28.14Z,N,O,03,2019.0,ETI,34500.0,34032,1960-01-01,5710,True,A,28,C,9
582131264,58213126400118,62.01Z,N,O,41,2019.0,ETI,53100.0,53147,1958-01-01,5710,True,A,62,J,20
582150041,58215004101189,56.10C,N,O,41,,GE,94200.0,94041,1958-01-01,5710,True,A,56,I,114
582150868,58215086800021,43.12A,,O,32,2019.0,ETI,91700.0,91235,1900-01-01,5599,True,A,43,F,7
583720644,58372064400017,10.51C,N,O,41,2019.0,ETI,18220.0,18194,1958-01-01,5710,True,A,10,C,4
586050072,58605007200014,22.21Z,N,O,41,2019.0,ETI,43600.0,43224,1960-01-01,5710,True,A,22,C,5
588505354,58850535400013,64.19Z,N,O,51,2019.0,GE,67000.0,67482,1958-01-01,5194,True,A,64,K,199
590800215,59080021500170,21.20Z,N,O,51,,ETI,69007.0,69387,1983-07-01,5306,True,A,21,C,22
592780043,59278004300028,47.11F,N,O,32,2019.0,ETI,65420.0,65226,1959-01-01,5710,True,A,47,G,17
597020841,59702084101253,22.29A,N,O,52,,GE,94310.0,94054,1970-01-01,5599,True,A,22,C,127
599815073,59981507300094,20.59Z,N,O,42,2019.0,ETI,92500.0,92063,1900-01-01,5599,True,A,20,C,8
601650146,60165014600181,10.13A,N,O,42,2019.0,GE,64230.0,64335,1960-01-01,5710,True,A,10,C,24
602010696,60201069600154,29.31Z,N,O,41,2019.0,ETI,45600.0,45315,1900-01-01,5710,True,A,29,C,10
370200537,37020053700014,29.32Z,N,O,32,2019.0,GE,62620.0,62727,1970-01-01,5599,True,A,29,C,1
372800227,37280022700012,28.13Z,N,O,32,2019.0,ETI,57740.0,57413,1972-01-01,5710,True,A,28,C,2
376080487,37608048700063,10.12Z,,N,NN,,,29150.0,29026,1960-01-01,5699,True,A,10,C,11
377679634,37767963400057,64.20Z,N,O,12,2019.0,ETI,59260.0,59346,1990-04-01,5710,True,A,64,K,4
377679840,37767984000100,22.22Z,N,O,41,2019.0,ETI,51800.0,51507,1990-04-01,5710,True,A,22,C,9
377714654,37771465400011,58.13Z,N,O,51,2019.0,ETI,35000.0,35238,1990-04-18,5699,True,A,58,J,121
377768601,37776860100041,65.12Z,N,O,42,2019.0,GE,92210.0,92064,1990-04-02,5599,True,A,65,K,8
377917067,37791706700466,23.51Z,N,O,41,,ETI,92400.0,92026,1990-04-30,5710,True,A,23,C,50
378442982,37844298200021,29.10Z,,O,41,2019.0,GE,49000.0,49129,1990-06-18,5599,True,A,29,C,1
378629927,37862992700237,82.99Z,N,N,32,,ETI,75015.0,75115,1990-06-26,6220,True,A,82,N,3
378702674,37870267401001,47.19B,N,O,42,,GE,78000.0,78646,1990-07-02,5599,True,A,47,G,107
378778542,37877854200662,77.39Z,N,O,32,,ETI,92500.0,92063,1990-07-01,5599,True,A,77,N,68
378901946,37890194600640,63.11Z,N,O,51,,GE,92800.0,92062,1990-06-25,5599,True,A,63,J,63
378925150,37892515000237,87.10A,O,O,42,,ETI,33320.0,33162,1988-09-01,9220,True,A,87,Q,24
378928808,37892880800013,22.22Z,N,O,41,2019.0,ETI,15000.0,15014,1990-07-30,5710,True,A,22,C,2
378992895,37899289501548,52.10B,N,O,51,,GE,31100.0,31555,1990-08-10,5710,True,A,52,H,158
379041395,37904139500011,46.71Z,N,O,52,2019.0,GE,92400.0,92026,1990-07-16,5710,True,A,46,G,18
379129497,37912949700101,81.21Z,N,O,51,2019.0,ETI,59130.0,59328,1990-08-24,5710,True,A,81,N,59
379134166,37913416600840,45.20B,N,O,42,2019.0,GE,69800.0,69290,1990-08-21,5710,True,A,45,G,86
379208077,37920807700063,10.61B,N,O,41,,GE,92130.0,92040,1990-08-31,5202,True,A,10,C,7
379601974,37960197400833,79.11Z,N,O,41,2019.0,GE,91000.0,91228,1990-11-05,5710,True,A,79,N,165
379706344,37970634400031,30.40Z,N,O,51,2019.0,ETI,78000.0,78646,1990-09-28,5599,True,A,30,C,6
379821994,37982199400215,62.02B,N,O,42,2019.0,ETI,92300.0,92044,1990-06-01,5599,True,A,62,J,25
379834906,37983490600073,65.12Z,O,O,42,2019.0,GE,13100.0,13001,1991-01-01,8250,True,A,65,K,383
379906753,37990675301294,65.12Z,O,O,42,2019.0,GE,67300.0,67447,1990-07-01,8250,True,A,65,K,293
379914237,37991423700076,19.20Z,N,O,42,,GE,92000.0,92050,1990-11-02,5710,True,A,19,C,7
380089664,38008966400037,49.31Z,N,O,41,2019.0,GE,76930.0,76481,1990-11-02,5710,True,A,49,H,3
380110304,38011030400017,22.11Z,N,O,42,2019.0,GE,57200.0,57631,1990-12-03,5710,True,A,22,C,16
380129866,38012986648625,61.10Z,N,O,53,,GE,92130.0,92040,1991-01-01,5599,True,A,61,J,4421
380160846,38016084600032,16.21Z,N,O,41,2019.0,ETI,40370.0,40243,1990-12-06,5710,True,A,16,C,6
380160952,38016095200020,23.12Z,N,O,41,2019.0,GE,60150.0,60636,1990-12-06,5710,True,A,23,C,6
380231316,38023131600015,46.63Z,N,O,42,2019.0,ETI,93200.0,93066,1990-12-04,5710,True,A,46,G,89
380342808,38034280800157,25.50A,N,O,51,,GE,75015.0,75115,1991-01-02,5710,True,A,25,C,16
380347591,38034759100105,72.19Z,N,O,41,,GE,93210.0,93066,1990-12-24,5599,True,A,72,M,9
380368316,38036831600010,49.41A,N,O,41,2019.0,ETI,88200.0,88429,1990-04-01,5710,True,A,49,H,17
380474494,38047449400016,62.01Z,N,O,51,2019.0,GE,67000.0,67482,1991-01-01,5710,True,A,62,J,47
380484766,38048476600031,46.46Z,N,O,41,2019.0,ETI,38240.0,38229,1991-01-01,5710,True,A,46,G,6
380622332,38062233204722,47.71Z,N,O,51,2019.0,ETI,92300.0,92044,1990-10-05,5710,True,A,47,G,737
380678250,38067825000016,10.39B,N,O,41,2019.0,ETI,47440.0,47049,1991-01-24,5710,True,A,10,C,8
380725002,38072500200022,71.20B,N,O,21,2019.0,ETI,32600.0,32160,1991-01-15,5599,True,A,71,M,3
380932590,38093259000033,26.11Z,N,O,42,2019.0,GE,37100.0,37261,1991-01-16,5710,True,A,26,C,4
380980300,38098030000095,84.30C,N,O,42,2019.0,ETI,93000.0,93008,1991-01-01,8110,True,A,84,O,15
380992255,38099225500097,84.30C,,O,42,2019.0,ETI,75015.0,75115,1991-01-01,8110,True,A,84,O,9
381002534,38100253400125,84.30C,N,O,41,,ETI,95000.0,95127,1991-01-01,8110,True,A,84,O,12
381016534,38101653400053,84.30C,,O,41,,ETI,91000.0,91228,1991-01-01,8110,True,A,84,O,4
381043686,38104368601023,65.12Z,O,O,42,,GE,79000.0,79191,1991-01-01,8250,True,A,65,K,250
381067784,38106778400102,84.30C,N,O,41,,ETI,78000.0,78646,1991-01-01,8110,True,A,84,O,10
381202282,38120228200012,84.30C,,O,41,2019.0,ETI,94000.0,94028,1991-01-01,8110,True,A,84,O,26
381345941,38134594100151,62.02A,N,O,42,,ETI,69100.0,69266,1991-03-08,5710,True,A,62,J,16
381511039,38151103900079,46.34Z,N,O,41,,ETI,92700.0,92025,1991-03-05,5710,True,A,46,G,6
381662774,38166277400086,38.22Z,N,O,41,2019.0,GE,13009.0,13209,1991-04-02,5710,True,A,38,E,28
381762038,38176203800010,43.22B,N,O,42,2019.0,GE,78280.0,78297,1991-04-01,5710,True,A,43,F,62
381960491,38196049100011,46.21Z,O,O,32,2019.0,ETI,51100.0,51454,1991-05-21,6317,True,A,46,G,176
381983568,38198356800043,62.03Z,N,O,51,2019.0,ETI,92000.0,92050,1991-04-02,5710,True,A,62,J,10
382017143,38201714300027,25.99B,N,O,41,2019.0,ETI,60149.0,60570,1991-05-27,5710,True,A,25,C,2
382151272,38215127200327,46.12B,N,O,31,,GE,92400.0,92026,1991-07-01,5710,True,A,46,G,32
382204204,38220420400079,46.69A,N,O,21,,PME,34430.0,34270,1991-06-10,5710,True,A,46,G,7
382204519,38220451900021,10.11Z,,O,32,2019.0,GE,35130.0,35125,1991-04-13,5710,True,A,10,C,2
382279974,38227997400028,10.11Z,,O,41,2019.0,GE,56120.0,56091,1991-05-27,5710,True,A,10,C,2
382285260,38228526002533,65.12Z,O,O,42,,GE,92160.0,92002,1991-01-01,6596,True,A,65,K,253
382286904,38228690400109,70.22Z,N,O,03,2019.0,PME,92100.0,92012,1991-06-06,5710,True,A,70,M,10
382360956,38236095600074,26.51B,N,O,41,2019.0,GE,91940.0,91692,1991-05-28,5710,True,A,26,C,10
382544310,38254431001006,47.71Z,N,O,41,,ETI,75001.0,75101,1991-07-01,5710,True,A,47,G,113
382587558,38258755800109,52.23Z,N,O,42,2019.0,GE,77990.0,77291,1991-07-09,5599,True,A,52,H,11
382597821,38259782100737,47.91B,N,O,42,,GE,75015.0,75115,1991-07-11,5710,True,A,47,G,77
382616415,38261641500024,10.92Z,N,O,41,2019.0,ETI,14500.0,14762,1991-10-01,5710,True,A,10,C,6
382742013,38274201301501,64.19Z,N,O,42,2019.0,GE,63000.0,63113,1991-07-26,5660,True,A,64,K,324
382814150,38281415000043,21.20Z,N,O,41,2019.0,ETI,67380.0,67267,1991-08-05,5710,True,A,21,C,7
382865624,38286562400045,60.20A,N,O,41,2019.0,ETI,67000.0,67482,1991-04-30,6210,True,A,60,J,4
382891752,38289175200216,46.17A,N,O,42,2019.0,ETI,75116.0,75116,1987-12-25,5599,True,A,46,G,27
382900942,38290094200014,64.19Z,O,O,51,2019.0,GE,75001.0,75101,1991-01-01,6100,True,A,64,K,726
383000692,38300069204873,64.19Z,N,O,51,,GE,59777.0,59350,1991-09-06,5699,True,A,64,K,486
383167889,38316788900013,08.91Z,N,O,22,2019.0,ETI,44850.0,44179,1991-08-01,5599,True,A,8,B,15
383168481,38316848100018,10.51D,N,O,41,2019.0,ETI,62000.0,62041,1991-09-18,5599,True,A,10,C,4
383196656,38319665600078,47.59A,N,O,51,2019.0,ETI,44120.0,44215,1991-09-16,5710,True,A,47,G,340
383300597,38330059700010,26.11Z,,O,32,2019.0,ETI,19100.0,19031,1991-10-17,5710,True,A,26,C,4
383354594,38335459402349,64.19Z,N,O,42,2019.0,GE,31100.0,31555,1991-10-10,5699,True,A,64,K,437
383451267,38345126700017,64.19Z,O,O,42,2019.0,GE,34080.0,34172,1991-10-11,5560,True,A,64,K,402
383470937,38347093700194,26.30Z,N,O,52,2019.0,GE,92230.0,92036,1991-10-18,5710,True,A,26,C,20
383474814,38347481400100,30.30Z,N,O,52,,GE,31700.0,31069,1991-10-18,5710,True,A,30,C,11
383475092,38347509200110,26.51A,,O,51,2019.0,GE,78990.0,78208,1991-10-18,5710,True,A,26,C,24
383537784,38353778400043,46.46Z,N,O,41,2019.0,ETI,94150.0,94065,1991-11-12,5599,True,A,46,G,4
383607090,38360709000354,49.39A,N,O,51,,GE,92130.0,92040,1992-01-01,5599,True,A,49,H,35
383686839,38368683901836,64.19Z,N,O,42,2019.0,GE,42100.0,42218,1991-10-11,5699,True,A,64,K,317
383703873,38370387300117,27.20Z,N,O,42,,GE,92300.0,92044,1991-11-28,5710,True,A,27,C,11
383706397,38370639700049,46.73A,N,O,51,2019.0,ETI,37300.0,37122,1991-10-31,5710,True,A,46,G,452
383844693,38384469300887,65.12Z,O,O,51,2019.0,GE,35000.0,35238,1991-06-20,8250,True,A,65,K,126
383870797,38387079700107,43.21A,N,O,41,2019.0,GE,59139.0,59437,1991-12-01,5202,True,A,43,F,28
383952470,38395247001746,66.22Z,O,O,42,2019.0,GE,45000.0,45234,1991-09-19,5660,True,A,66,K,335
383960135,38396013502628,53.20Z,N,O,51,,GE,75014.0,75114,1991-12-30,5710,True,A,53,H,289
383986874,38398687400014,10.11Z,O,O,51,2019.0,GE,22400.0,22093,1992-01-01,6317,True,A,10,C,32
384006029,38400602904193,64.19Z,N,O,51,2019.0,GE,69003.0,69383,1991-09-27,5660,True,A,64,K,432
384137857,38413785700031,14.31Z,N,O,41,2019.0,ETI,42170.0,42279,1992-01-16,5710,True,A,14,C,8
384353413,38435341302002,64.19Z,N,O,42,2019.0,GE,76230.0,76108,1991-10-11,6100,True,A,64,K,357
384402871,38440287100543,64.19Z,N,O,42,2019.0,GE,6200.0,06088,1991-10-25,5699,True,A,64,K,289
384454690,38445469000627,95.11Z,N,O,41,2019.0,GE,68200.0,68224,1991-09-01,5710,True,A,95,S,137
384627170,38462717000036,24.20Z,N,O,41,2019.0,ETI,59620.0,59033,1992-02-25,5710,True,A,24,C,8
384711909,38471190900034,26.11Z,N,O,42,2019.0,ETI,38190.0,38039,1992-03-01,5599,True,A,26,C,5
384738027,38473802700018,46.33Z,,O,11,2019.0,PME,63100.0,63113,1992-03-01,5499,True,A,46,G,2
384899399,38489939900016,64.19Z,O,O,42,2019.0,GE,25000.0,25056,1992-07-01,6596,True,A,64,K,251
384956892,38495689200010,51.21Z,N,O,00,2019.0,GE,92230.0,92036,1992-03-16,5202,True,A,51,H,43
384983482,38498348200108,81.21Z,N,O,41,,GE,13420.0,13042,1992-02-14,5710,True,A,81,N,11
385006234,38500623400285,46.39B,N,O,41,,GE,82000.0,82121,1992-03-26,5710,True,A,46,G,28
385185806,38518580600051,58.29C,N,O,22,2019.0,PME,75014.0,75114,1992-04-07,5710,True,A,58,J,5
385218631,38521863100021,52.29A,N,O,41,2019.0,ETI,59510.0,59299,1992-04-15,5710,True,A,52,H,78
386320212,38632021200072,70.10Z,N,O,21,2019.0,ETI,26200.0,26198,1963-01-01,5699,True,A,70,M,4
386780118,38678011800058,43.91A,N,O,31,2019.0,PME,27210.0,27065,1967-01-01,5710,True,A,43,F,5
387744493,38774449300025,10.85Z,N,O,41,2019.0,GE,84000.0,84007,1992-07-01,5710,True,A,10,C,6
387849037,38784903700305,56.10A,N,O,32,,ETI,35200.0,35238,1992-06-19,5499,True,A,56,I,58
387858046,38785804600023,60.20B,N,O,32,2019.0,ETI,69002.0,69382,1992-06-09,5599,True,A,60,J,2
387944259,38794425900051,82.20Z,N,O,41,,GE,94110.0,94003,1992-05-22,5599,True,A,82,N,5
387944796,38794479600169,86.10Z,O,O,41,,ETI,22140.0,22004,1988-04-20,9300,True,A,86,Q,20
387949530,38794953000050,71.12B,N,O,42,2019.0,ETI,75015.0,75115,1992-06-17,5699,True,A,71,M,13
388021156,38802115600046,10.41A,N,O,41,2019.0,GE,75008.0,75108,1992-04-17,5710,True,A,10,C,14
388035107,38803510700191,71.12B,N,O,42,2019.0,GE,13009.0,13209,1992-07-01,5710,True,A,71,M,40
388238842,38823884200016,10.71A,N,O,41,2019.0,ETI,44260.0,44089,1992-07-06,5710,True,A,10,C,3
388359531,38835953100067,87.30A,N,O,22,2019.0,ETI,44120.0,44215,1992-07-30,5599,True,A,87,Q,7
