siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
311799878,00716,31179987800716,O,2012-01-01,,,,2021-02-26T15:11:50,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,18,,AV,DES DUCS DE SAVOIE,73000,CHAMBERY,,,73065,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00724,31179987800724,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,8,,AV,DE VERDUN,73100,AIX-LES-BAINS,,,73008,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00732,31179987800732,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,79,,PL,FODERE,73300,SAINT-JEAN-DE-MAURIENNE,,,73248,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00740,31179987800740,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,7,,RUE,FAVRE,73000,CHAMBERY,,,73065,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00757,31179987800757,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,11,,RUE,PASTEUR,25000,BESANCON,,,25056,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00765,31179987800765,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,CENTRE COMMERCIAL,,,AV,DE L ILE DE FRANCE,25000,BESANCON,,,25056,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00773,31179987800773,O,2012-01-01,00,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,4,,RUE,ARTHUR BOURDIN,25300,PONTARLIER,,,25462,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00781,31179987800781,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,20,,,GRANDE RUE,25500,MORTEAU,,,25411,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00799,31179987800799,O,2012-01-01,00,2018,,2020-08-25T10:25:05,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,44,,RUE,PIERRE VERNIER,25290,ORNANS,,,25434,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00807,31179987800807,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,8,,RUE,ETIENNE PANTHOU,61200,ARGENTAN,,,61006,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00815,31179987800815,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,5,,RUE,DE DOMFRONT,61100,FLERS,,,61169,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00823,31179987800823,O,2012-01-01,,,,2021-02-26T15:11:50,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,2,,RUE,MATIGNON,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00831,31179987800831,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,30,,RUE,DU VAL NOBLE,61000,ALENCON,,,61001,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00849,31179987800849,O,2012-01-01,,,,2019-11-14T14:00:54,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,1,,QUAI,MAVIA,70100,GRAY-LA-VILLE,,,70280,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00856,31179987800856,O,2012-01-01,NN,,,2021-02-01T11:29:31,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,5,,AV,DE BELFORT,39200,SAINT-CLAUDE,,,39478,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00864,31179987800864,O,2012-01-01,,,,2021-04-13T13:49:13,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,35,A,RUE,POINTELIN,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00872,31179987800872,O,2012-01-01,,,,2016-12-23T08:38:31,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,21,,AV,DE LA REPUBLIQUE,39300,CHAMPAGNOLE,,,39097,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00880,31179987800880,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,8,,RUE,LAFAYETTE,39000,LONS-LE-SAUNIER,,,39300,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00898,31179987800898,O,2012-01-01,,,,2017-08-28T08:38:18,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,26,,RUE,ARISTIDE BRIAND,53100,MAYENNE,,,53147,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00906,31179987800906,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,3,,RUE,DU FAUBOURG MADELEINE,21200,BEAUNE,,,21054,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00914,31179987800914,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,8,,BD,DE COURTAIS,03100,MONTLUCON,,,03185,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00922,31179987800922,O,2012-01-01,NN,,,2017-06-02T09:12:12,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,101,,AV,DE LA REPUBLIQUE,03100,MONTLUCON,,,03185,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00930,31179987800930,O,2012-01-01,,,,2016-11-25T05:11:29,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,,,PL,HOTEL DE VILLE,03160,BOURBON L'ARCHAMBAULT,,,03036,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00948,31179987800948,O,2012-01-01,,,,2019-11-14T14:00:14,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,5,,AV,VICTOR HUGO,03150,VARENNES-SUR-ALLIER,,,03298,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00955,31179987800955,O,2012-01-01,NN,,,2021-04-13T13:50:10,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,,,PL,DE LA REPUBLIQUE,03290,DOMPIERRE-SUR-BESBRE,,,03102,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00963,31179987800963,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,17,,RUE,DE PARIS,03200,VICHY,,,03310,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00971,31179987800971,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,9,,RUE,GAMBETTA,03000,MOULINS,,,03190,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,00989,31179987800989,O,2012-01-01,,,,2017-05-24T08:27:27,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,42,,,GRANDE RUE,03800,GANNAT,,,03118,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,00997,31179987800997,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,,,PL,DE STRASBOURG,03500,SAINT-POURCAIN-SUR-SIOULE,,,03254,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01003,31179987801003,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,19,,RUE,DE LA REPUBLIQUE,76000,ROUEN,,,76540,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01011,31179987801011,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,260,,CHE,DE LA VIDOURLENQUE,34400,LUNEL,,,34145,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01029,31179987801029,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,5,,RUE,DE LA LOGE,34000,MONTPELLIER,,,34172,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01037,31179987801037,O,2012-01-01,NN,,,2019-11-14T14:00:34,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,223,,AV,CLEMENT ADER,34170,CASTELNAU-LE-LEZ,,,34057,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01045,31179987801045,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,4,,RUE,DU QUATRE SEPTEMBRE,34300,AGDE,,,34003,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01052,31179987801052,O,2012-01-01,,,,2017-11-20T08:30:17,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,23,,RUE,DE LA REPUBLIQUE,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01060,31179987801060,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,C. COMMERCIAL CAP OCCITAN,,,AV,DE LA VOIE DOMITIENNE,34500,BEZIERS,,,34032,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01078,31179987801078,O,2012-01-01,,,,2017-11-20T08:30:12,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,2,,RUE,CONDORCET,34120,PEZENAS,,,34199,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01086,31179987801086,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,5,,PL,SAINT SEBASTIEN,58000,NEVERS,,,58194,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01094,31179987801094,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,36,,AV,DES ETATS UNIS,63000,CLERMONT-FERRAND,,,63113,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01102,31179987801102,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,CHU DE ROUEN,1,,RUE,DE GERMONT,76000,ROUEN,,,76540,76031,ROUEN CEDEX,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01110,31179987801110,O,2012-01-01,,,,2019-11-14T14:00:23,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,16,,RUE,MAL DE LATTRE DE TASSIGNY,21400,CHATILLON-SUR-SEINE,,,21154,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01128,31179987801128,O,2012-01-01,NN,,,2019-06-24T13:17:35,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,C.C.KENNEDY,,,BD,DES VALENDONS,21300,CHENOVE,,,21166,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01136,31179987801136,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,30,,AV,DE LA GARE,74100,ANNEMASSE,,,74012,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01144,31179987801144,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,8,,RUE,FRANCOIS MOREL,74200,THONON-LES-BAINS,,,74281,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01151,31179987801151,O,2012-01-01,,,,2017-01-17T09:35:16,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,34,,RUE,DU MONT BLANC,74700,SALLANCHES,,,74256,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01169,31179987801169,O,2012-01-01,00,2018,,2020-08-25T10:25:05,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,180,,AV,DE LA GARE,74800,LA ROCHE-SUR-FORON,,,74224,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01177,31179987801177,O,2012-01-01,,,,2021-03-01T14:27:30,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,12,,RUE,DE LA POSTE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01185,31179987801185,O,2012-01-01,,,,2021-04-13T13:37:42,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,11,,AV,D ALERY,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01193,31179987801193,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,6,,,GRANDE RUE,74300,CLUSES,,,74081,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01201,31179987801201,O,2012-01-01,,,,2021-02-26T15:11:50,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,16,,AV,DU RHONE,74000,ANNECY,,,74010,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01219,31179987801219,O,2012-01-01,,,,2016-12-22T08:42:06,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,19,,RUE,DE BELFORT,25400,AUDINCOURT,,,25031,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01227,31179987801227,O,2012-01-01,,,,2019-11-14T14:00:12,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,2,B,PL,GEORGES CLEMENCEAU,01000,BOURG-EN-BRESSE,,,01053,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01235,31179987801235,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,PK CARREFOUR,,,ALL,DU PETIT PRINCE,69220,BELLEVILLE-EN-BEAUJOLAIS,,,69019,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01243,31179987801243,O,2012-01-01,,,,2021-03-01T14:15:20,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,73,,RUE,HIPPOLYTE KAHN,69100,VILLEURBANNE,,,69266,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01250,31179987801250,O,2012-01-01,01,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,4,,RUE,JEAN JAURES,69240,THIZY-LES-BOURGS,,,69248,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01268,31179987801268,O,2012-01-01,00,2018,,2020-08-25T10:25:05,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,76,,RUE,DE LA REPUBLIQUE,69170,TARARE,,,69243,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01276,31179987801276,O,2012-01-01,,,,2017-02-01T09:14:32,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,,,PL,DE LA REPUBLIQUE,69470,COURS,,,69066,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01284,31179987801284,O,2012-01-01,00,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,17,B,RUE,GAMBETTA,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01292,31179987801292,O,2012-03-01,,,,2014-11-20T20:32:47,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,11,,PL,BELLECOUR,69002,LYON 2EME,,,69382,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01300,31179987801300,O,2012-01-01,11,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,49,,RUE,DES ARENES,39100,DOLE,,,39198,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01318,31179987801318,O,2012-01-01,02,2019,,2021-10-27T08:17:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,26,,CRS,DE VERDUN,01000,BOURG-EN-BRESSE,,,01053,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,O
311799878,01326,31179987801326,O,2012-01-01,,,,2017-05-11T08:40:25,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,850,,,GRANDE RUE,01570,FEILLENS,,,01159,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
311799878,01334,31179987801334,O,2012-01-01,,,,2017-05-11T08:40:45,false,C,O,,1982-12-15,8210,ADREA MUTUELLE,ADREA,,,,,,,,,,,,,65.12Z,NAFRev2,,O,O,42,2019,01375,2021-12-17T18:23:21,GE,2019,,1,,BD,DES COMBATTANTS,01600,TREVOUX,,,01427,,,,,,,,,,,,,,,,,,,F,,,,,65.12Z,NAFRev2,N
