id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1,siret,activitePrincipaleUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsEtablissement,categorieEntreprise,codePostalEtablissement,codeCommuneEtablissement,dateCreationUniteLegale,categorieJuridiqueUniteLegale,etablissementSiege,etatAdministratifUniteLegale,APE_2_code,APE_niv_1,siret_count,annee_creation,mois_creation,jour_crea,Duree_Activite,SIREN_YEAR
4408.0,geodis walbaum,545.0,2018,5572.0,104.0,0.0,Oui,4408.0,335580809,-1478.0,33558080900473.0,52.29A,N,O,32,2019.0,GE,51100.0,51454,1955-01-01,5599.0,True,A,52.0,H,9.0,1955.0,1.0,1.0,63.0,3355808092018
6284.0,ubisoft entertainment,19891.0,2020,1890.0,17155.0,122693.0,Oui,6284.0,335186094,,33518609400074.0,58.21Z,N,N,02,,GE,56910.0,56033,1986-04-01,5599.0,True,A,58.0,J,2.0,1986.0,4.0,1.0,34.0,3351860942020
243.0,abb france,1650.0,2015,2710.0,256.0,1168.0,Oui,243.0,335146312,,33514631200459.0,33.12Z,N,O,42,2019.0,ETI,95800.0,95127,1986-03-21,5710.0,True,A,33.0,C,21.0,1986.0,3.0,21.0,29.0,3351463122015
4556.0,maisons & cites sa dhlm,500.0,2018,1316.0,57.0,0.0,Oui,4556.0,334654035,,33465403500107.0,68.20A,N,O,41,2019.0,ETI,59500.0,59178,1985-12-31,5546.0,True,A,68.0,L,6.0,1985.0,12.0,31.0,33.0,3346540352018
3032.0,atalian proprete,40000.0,2017,8725.415,442.0,0.0,Oui,3032.0,334516895,,33451689500078.0,81.22Z,,O,NN,,,75019.0,75119,1985-12-19,5710.0,True,C,81.0,N,8.0,1985.0,12.0,19.0,32.0,3345168952017
3833.0,bouygues construction materiel,515.0,2018,2665.87,439.5,35963.63,Oui,3833.0,334204971,1096.87,33420497100017.0,77.32Z,N,O,32,2019.0,GE,76410.0,76705,1985-11-18,5202.0,True,A,77.0,N,8.0,1985.0,11.0,18.0,33.0,3342049712018
6808.0,ansamble,3530.0,2020,3284.0,205.0,86504.0,Oui,6808.0,334159472,,33415947200458.0,56.29B,N,O,51,2019.0,GE,56000.0,56260,1985-11-22,5710.0,True,A,56.0,I,527.0,1985.0,11.0,22.0,35.0,3341594722020
487.0,predica,554.0,2014,296.0,295.0,5337.0,Non,487.0,334028123,,33402812300043.0,65.11Z,N,O,NN,,GE,75015.0,75115,1985-11-12,5599.0,True,A,65.0,K,2.0,1985.0,11.0,12.0,29.0,3340281232014
4338.0,eiffage metal,751.0,2018,2926.0,300.78,0.0,Oui,4338.0,333916385,,33391638500250.0,25.11Z,N,O,41,2019.0,GE,78140.0,78640,1985-10-01,5710.0,True,A,25.0,C,7.0,1985.0,10.0,1.0,33.0,3339163852018
2455.0,ebs le relais npdc,694.0,2015,4792.0,172.0,1798.0,Oui,2455.0,333684124,,33368412400014.0,46.77Z,O,O,41,2019.0,ETI,62700.0,62178,1985-10-01,5558.0,True,A,46.0,G,51.0,1985.0,10.0,1.0,30.0,3336841242015
4614.0,kuehne + nagel sas,3773.0,2018,2656.66,2518.87,1442.12,Oui,4614.0,333583466,-6283.34,33358346600052.0,52.10B,N,O,51,2019.0,GE,77164.0,77181,1985-09-03,5710.0,True,A,52.0,H,71.0,1985.0,9.0,3.0,33.0,3335834662018
213.0,gie axa,738.0,2014,497.895637,436.28,4134.74,Oui,213.0,333491066,,33349106600028.0,82.99Z,N,O,41,2019.0,GE,75008.0,75108,1985-08-01,6220.0,True,A,82.0,N,3.0,1985.0,8.0,1.0,29.0,3334910662014
4026.0,mediametrie,679.0,2018,204.7,56.2,0.0,Oui,4026.0,333344000,,33334400000109.0,73.20Z,N,O,41,2019.0,ETI,92300.0,92044,1985-08-08,5599.0,True,A,73.0,M,4.0,1985.0,8.0,8.0,33.0,3333440002018
4430.0,france manche,1687.0,2018,13370.0,11995.0,7904.0,Oui,4430.0,333286714,-945.0,33328671400097.0,52.21Z,N,N,NN,,ETI,75008.0,75108,1985-08-01,5599.0,True,A,52.0,H,2.0,1985.0,8.0,1.0,33.0,3332867142018
7208.0,damart,755.0,2017,743.09,319.749,957.75,Oui,7208.0,333202083,,33320208300015.0,47.91B,N,O,42,2019.0,GE,59100.0,59512,1985-07-30,5710.0,True,A,47.0,G,99.0,1985.0,7.0,30.0,32.0,3332020832017
1084.0,le parisien libere,556.0,2014,379.6,15.4,0.0,Oui,1084.0,332890359,,33289035900323.0,58.13Z,N,O,41,,GE,75015.0,75115,1985-06-24,5710.0,True,A,58.0,J,9.0,1985.0,6.0,24.0,29.0,3328903592014
7037.0,haulotte group,700.0,2020,3072.0,232.0,0.0,Oui,7037.0,332822485,-1849.0,33282248500063.0,28.22Z,N,O,41,,ETI,42420.0,42123,1985-06-01,5599.0,True,A,28.0,C,5.0,1985.0,6.0,1.0,35.0,3328224852020
5580.0,mabeo industries,704.0,2018,1675.0,65.0,386.0,Oui,5580.0,332564954,157.0,33256495400276.0,46.69B,N,O,41,2019.0,ETI,1000.0,01053,1985-04-02,5710.0,True,A,46.0,G,37.0,1985.0,4.0,2.0,33.0,3325649542018
2625.0,restoria,563.0,2016,1320.0,259.0,380.0,Oui,2625.0,332323047,,33232304700685.0,56.29A,N,O,41,2019.0,ETI,49000.0,49007,1984-09-01,5710.0,True,A,56.0,I,206.0,1984.0,9.0,1.0,32.0,3323230472016
4908.0,france televisions publicite,250.0,2019,266.0,105.0,4391.0,Oui,4908.0,332050038,,33205003800113.0,73.12Z,N,O,32,2019.0,GE,92100.0,92012,1985-03-06,5599.0,True,A,73.0,M,9.0,1985.0,3.0,6.0,34.0,3320500382019
6819.0,laboratoires expanscience,1021.0,2019,5412.41704455768,238.9521801759714,49763.34773721847,Oui,6819.0,331930081,,33193008100079.0,20.42Z,N,O,41,,ETI,92400.0,92026,1985-01-01,5599.0,True,A,20.0,C,2.0,1985.0,1.0,1.0,34.0,3319300812019
4859.0,societe des magasins louis vuitton - france,993.0,2018,1e-12,176.47,0.0,Oui,4859.0,331888990,,33188899000206.0,47.72B,N,O,42,,GE,75001.0,75101,1985-01-01,5202.0,True,A,47.0,G,25.0,1985.0,1.0,1.0,33.0,3318889902018
4056.0,mediapost sas,10546.0,2018,3556.0,335.0,0.0,Oui,4056.0,331648014,388.0,33164801404117.0,73.11Z,N,O,52,2019.0,GE,69003.0,69383,1985-01-01,5710.0,True,A,73.0,M,194.0,1985.0,1.0,1.0,33.0,3316480142018
5038.0,dillinger france,550.0,2019,67396.15750000002,3981.0,0.0,Oui,5038.0,331620096,,33162009600064.0,24.10Z,N,O,41,2019.0,ETI,59760.0,59271,1985-01-31,5599.0,True,A,24.0,C,1.0,1985.0,1.0,31.0,34.0,3316200962019
7186.0,semittel,295.0,2020,2874.0,263.0,638.0,Oui,7186.0,331619759,-18.188627293900023,33161975900060.0,49.31Z,N,O,32,,ETI,97410.0,97416,1985-01-01,5515.0,True,A,49.0,H,1.0,1985.0,1.0,1.0,35.0,3316197592020
7489.0,cirad,1650.0,2020,1435.85,2144.0,797.0,Oui,7489.0,331596270,,33159627000016.0,72.19Z,N,O,42,2019.0,ETI,75116.0,75116,1985-01-01,4120.0,True,A,72.0,M,21.0,1985.0,1.0,1.0,35.0,3315962702020
6279.0,neurones sa,5600.0,2020,316.0,1571.0,4010.54,Oui,6279.0,331408336,-200.0,33140833600021.0,62.02A,N,O,12,2019.0,ETI,92000.0,92050,1985-01-15,5599.0,True,A,62.0,J,1.0,1985.0,1.0,15.0,35.0,3314083362020
4280.0,sud-est assainissement,520.0,2018,9302.0,241.0,0.0,Oui,4280.0,331405936,1619.0,33140593600013.0,38.21Z,N,O,41,2019.0,GE,6800.0,06027,1984-01-01,5710.0,True,A,38.0,E,12.0,1984.0,1.0,1.0,34.0,3314059362018
4633.0,cmc ambroise pare - pierre cherest - hartmann,752.0,2018,1256.0,204.0,183.0,Oui,4633.0,331378018,,33137801800047.0,86.10Z,N,O,41,,ETI,92200.0,92051,1985-01-01,5710.0,True,A,86.0,Q,4.0,1985.0,1.0,1.0,33.0,3313780182018
4942.0,bg,763.0,2019,17900.006,1643.42,0.0,Oui,4942.0,331339275,,33133927500017.0,10.51C,N,O,41,2019.0,GE,52150.0,52247,1984-12-17,5710.0,True,A,10.0,C,6.0,1984.0,12.0,17.0,35.0,3313392752019
7554.0,valeo systemes thermiques,826.0,2020,8872.0,0.0,0.0,Oui,7554.0,331312108,-11958.0,33131210800037.0,29.32Z,N,O,51,2019.0,GE,78320.0,78644,1984-12-19,5710.0,True,A,29.0,C,5.0,1984.0,12.0,19.0,36.0,3313121082020
4292.0,industeel france,1170.0,2018,115494.7,5398.0,21.4,Oui,4292.0,331310870,52686.623,33131087000158.0,24.10Z,N,O,42,,GE,93210.0,93066,1984-12-01,5710.0,True,A,24.0,C,4.0,1984.0,12.0,1.0,34.0,3313108702018
5436.0,sodi,836.0,2018,5914.0,33.0,1580.0,Oui,5436.0,331204396,1109.0,33120439600211.0,81.22Z,,O,41,2019.0,GE,13220.0,13026,1984-11-28,5710.0,True,A,81.0,N,10.0,1984.0,11.0,28.0,34.0,3312043962018
4498.0,ees - clemessy services,2400.0,2018,4271.0,233.0,0.0,Oui,4498.0,330730771,,33073077100590.0,33.11Z,N,O,51,2019.0,GE,78140.0,78640,1984-07-23,5710.0,True,A,33.0,C,11.0,1984.0,7.0,23.0,34.0,3307307712018
6313.0,avem,1600.0,2019,2783.36027457215,155.0228004,15121.0507487023,Oui,6313.0,330447236,,33044723600648.0,95.11Z,N,O,42,,GE,35170.0,35047,1984-07-25,5710.0,True,A,95.0,S,33.0,1984.0,7.0,25.0,35.0,3304472362019
4168.0,kohler france s.a.s.,695.0,2018,7302.0,652.0,0.0,Oui,4168.0,330339144,-129.0,33033914400231.0,31.09B,N,O,41,2019.0,ETI,93210.0,93066,1984-09-03,5710.0,True,A,31.0,C,9.0,1984.0,9.0,3.0,34.0,3303391442018
3814.0,france restauration rapide,900.0,2015,1895.0,449.0,0.0,Oui,3814.0,330319260,,33031926000148.0,56.10C,N,O,41,2019.0,ETI,18390.0,18213,1984-06-30,5710.0,True,A,56.0,I,54.0,1984.0,6.0,30.0,31.0,3303192602015
6003.0,chaussea sas,4000.0,2020,994.0,2037.0,0.0,Oui,6003.0,330267691,,33026769100377.0,47.72A,N,O,51,,ETI,54910.0,54542,1984-06-18,5710.0,True,A,47.0,G,476.0,1984.0,6.0,18.0,36.0,3302676912020
3009.0,synergie,1319.0,2017,887.0,72.0,966.0,Oui,3009.0,329925010,,32992501000012.0,78.20Z,N,O,42,,ETI,75016.0,75116,1983-04-01,5800.0,True,A,78.0,N,392.0,1983.0,4.0,1.0,34.0,3299250102017
3269.0,oxypharm,505.0,2017,2658.0,16.0,0.0,Oui,3269.0,329879050,,32987905000022.0,77.29Z,N,O,41,2019.0,ETI,76000.0,76540,1984-03-20,5599.0,True,A,77.0,N,41.0,1984.0,3.0,20.0,33.0,3298790502017
5674.0,foussier,1200.0,2020,3133.4,302.6,0.0,Oui,5674.0,329681340,,32968134000173.0,46.74A,N,O,41,2019.0,ETI,72700.0,72003,1984-06-01,5710.0,True,A,46.0,G,73.0,1984.0,6.0,1.0,36.0,3296813402020
3166.0,bpi.sa,667.0,2017,300.0,42.0,2417.0,Oui,3166.0,329463715,,32946371500576.0,70.22Z,N,O,32,2019.0,ETI,75008.0,75108,1984-02-07,5710.0,True,C,70.0,M,73.0,1984.0,2.0,7.0,33.0,3294637152017
525.0,valerian,752.0,2014,22289.0,63.0,0.0,Oui,525.0,329426340,,32942634000256.0,43.12B,N,O,41,2019.0,GE,84700.0,84129,1984-01-01,5599.0,True,A,43.0,F,9.0,1984.0,1.0,1.0,30.0,3294263402014
3188.0,colas  rhone alpes auvergne,3600.0,2016,97569.0,0.0,0.0,Oui,3188.0,329393797,,32939379701247.0,42.11Z,N,O,51,,GE,13100.0,13001,1984-01-01,5710.0,True,A,42.0,F,75.0,1984.0,1.0,1.0,32.0,3293937972016
3539.0,colas midi mediterranee,2552.0,2018,69498.0,2025.0,0.0,Oui,3539.0,329368526,,32936852601084.0,42.11Z,N,O,51,,GE,13100.0,13001,1984-01-01,5710.0,True,A,42.0,F,68.0,1984.0,1.0,1.0,34.0,3293685262018
1579.0,colas centre-ouest,3675.0,2016,104387.0,1462.0,0.0,Oui,1579.0,329338883,,32933888303413.0,42.11Z,N,O,51,,GE,75015.0,75115,1984-01-01,5710.0,True,A,42.0,F,430.0,1984.0,1.0,1.0,32.0,3293388832016
5121.0,colas france territoire nord-est,4850.0,2020,107184.0,1834.0,736812.0,Oui,5121.0,329198337,,32919833700530.0,42.11Z,N,O,51,2019.0,GE,54000.0,54395,1983-12-22,5710.0,True,A,42.0,F,108.0,1983.0,12.0,22.0,37.0,3291983372020
3990.0,credit mutuel savoie mont blanc,454.0,2018,79.0,87.0,278.0,Oui,3990.0,329187900,,32918790000108.0,64.19Z,O,O,41,2019.0,GE,74000.0,74010,1984-01-01,5194.0,True,A,64.0,K,68.0,1984.0,1.0,1.0,34.0,3291879002018
4265.0,mbk industrie,616.0,2019,3339.0,308.0,0.0,Oui,4265.0,329035422,,32903542200057.0,30.91Z,,O,41,2019.0,ETI,2100.0,02659,1984-01-02,5710.0,True,A,30.0,C,1.0,1984.0,1.0,2.0,35.0,3290354222019
5722.0,main securite,4558.0,2019,1052.8,23.9,0.0,Oui,5722.0,328931613,301.79999999999995,32893161300751.0,80.10Z,N,O,52,,GE,13009.0,13209,1984-01-01,5710.0,True,A,80.0,N,31.0,1984.0,1.0,1.0,35.0,3289316132019
5184.0,sabena technics dnr,505.0,2018,444.0,150.0,0.0,Oui,5184.0,328905997,,32890599700016.0,33.16Z,N,O,41,2019.0,ETI,35800.0,35287,1984-01-01,5710.0,True,A,33.0,C,2.0,1984.0,1.0,1.0,34.0,3289059972018
3731.0,baxter faconnage,166.0,2017,1.537,42.402,1425.806,Oui,3731.0,328779293,,32877929300047.0,21.20Z,N,O,22,2019.0,ETI,34090.0,34172,1983-12-15,5710.0,True,A,21.0,C,4.0,1983.0,12.0,15.0,34.0,3287792932017
4358.0,horiba abx,520.0,2019,3.0,174.0,0.0,Oui,4358.0,328031042,,32803104200042.0,26.51B,N,O,41,2019.0,ETI,34790.0,34116,1983-09-01,5710.0,True,A,26.0,C,1.0,1983.0,9.0,1.0,36.0,3280310422019
6471.0,refresco france,792.0,2019,10811.0,4255.0,2978.0,Oui,6471.0,328024187,,32802418700010.0,11.07B,N,O,41,2019.0,ETI,26260.0,26174,1983-06-01,5710.0,True,A,11.0,C,5.0,1983.0,6.0,1.0,36.0,3280241872019
5126.0,canon bretagne,561.0,2019,185.2047756,427.6986,140.1784,Oui,5126.0,327991774,148.2047756,32799177400032.0,28.23Z,N,O,41,2019.0,ETI,35340.0,35152,1983-08-25,5710.0,True,A,28.0,C,1.0,1983.0,8.0,25.0,36.0,3279917742019
6077.0,ge hydro france,842.0,2018,53.41,621.39,0.0,Oui,6077.0,327948907,,32794890700115.0,28.11Z,N,O,41,2019.0,GE,92100.0,92012,1983-08-18,5710.0,True,A,28.0,C,3.0,1983.0,8.0,18.0,35.0,3279489072018
3073.0,isagri,737.0,2017,716.52,80.18,0.0,Oui,3073.0,327733432,,32773343200022.0,58.29C,N,O,41,2019.0,ETI,60000.0,60639,1983-07-01,5710.0,True,A,58.0,J,4.0,1983.0,7.0,1.0,34.0,3277334322017
4516.0,composite industrie,631.0,2018,1080.8,382.0,0.0,Oui,4516.0,327643979,,32764397900013.0,22.29A,N,O,32,2019.0,GE,91070.0,91086,1983-05-01,5710.0,True,A,22.0,C,1.0,1983.0,5.0,1.0,35.0,3276439792018
7343.0,tradival,850.0,2020,4581.0,1057.0,0.0,Oui,7343.0,327641346,,32764134600058.0,10.11Z,N,O,41,,ETI,42300.0,42187,1964-01-01,5599.0,True,A,10.0,C,9.0,1964.0,1.0,1.0,56.0,3276413462020
1235.0,feu vert,2100.0,2014,2710.3,1241.1,531.0,Oui,1235.0,327359980,,32735998001799.0,45.32Z,N,O,51,2019.0,ETI,69130.0,69081,1983-04-01,5710.0,True,A,45.0,G,178.0,1983.0,4.0,1.0,31.0,3273599802014
949.0,marie,663.0,2014,4593.0,1040.0,1532.0,Oui,949.0,327280368,,32728036800181.0,10.85Z,N,O,41,,GE,94150.0,94065,1972-01-01,5710.0,True,A,10.0,C,5.0,1972.0,1.0,1.0,42.0,3272803682014
4844.0,sopra steria,13342.0,2018,548.0,521.0,69135.0,Oui,4844.0,326820065,,32682006500083.0,62.02A,N,O,53,2019.0,GE,74940.0,74010,1968-01-01,5599.0,True,A,62.0,J,57.0,1968.0,1.0,1.0,50.0,3268200652018
6857.0,schmidt groupe,1700.0,2019,2113.0,1574.0,972.0,Oui,6857.0,326784709,546.31,32678470900015.0,31.02Z,N,O,42,2019.0,ETI,68660.0,68185,1983-01-01,5710.0,True,A,31.0,C,2.0,1983.0,1.0,1.0,36.0,3267847092019
1213.0,autoliv isodelta,640.0,2014,2078.49,1453.82,0.0,Oui,1213.0,326780541,,32678054100016.0,29.32Z,N,O,32,2019.0,ETI,86190.0,86074,1967-01-01,5710.0,True,A,29.0,C,1.0,1967.0,1.0,1.0,47.0,3267805412014
6029.0,bateg,590.0,2020,885.0,372.0,0.0,Oui,6029.0,326557725,-664.0,32655772500081.0,41.20B,N,O,32,2019.0,GE,78140.0,78640,1983-01-01,5710.0,True,A,41.0,F,1.0,1983.0,1.0,1.0,37.0,3265577252020
6679.0,societe mediterraneenne de nettoiement,1204.0,2018,9973.658,163.051,0.0,Oui,6679.0,326180544,-3375.3419999999987,32618054400073.0,38.11Z,N,O,42,2019.0,GE,34070.0,34172,1961-01-01,5710.0,True,A,38.0,E,31.0,1961.0,1.0,1.0,57.0,3261805442018
5761.0,radio france,4757.0,2019,1016.5,1144.3,25758.3,Oui,5761.0,326094471,-615.5799999999999,32609447100017.0,60.10Z,N,O,52,2019.0,GE,75016.0,75116,1982-01-01,5599.0,True,A,60.0,J,76.0,1982.0,1.0,1.0,37.0,3260944712019
4157.0,eurovia alsace lorraine,1107.0,2018,17152.67,232.0,0.0,Oui,4157.0,325857357,,32585735700330.0,42.11Z,N,O,41,,GE,57140.0,57751,1982-07-01,5710.0,True,A,42.0,F,27.0,1982.0,7.0,1.0,36.0,3258573572018
1042.0,ntn-snr roulements,2813.0,2014,5097.0,6114.0,25024.0,Oui,1042.0,325821072,,32582107200015.0,28.15Z,N,O,51,2019.0,ETI,74000.0,74010,1958-01-01,5599.0,True,A,28.0,C,9.0,1958.0,1.0,1.0,56.0,3258210722014
3696.0,salomon sas,885.0,2018,333.0,174.0,86.0,Oui,3696.0,325820751,,32582075100080.0,32.30Z,N,O,41,2019.0,ETI,74370.0,74112,1958-01-01,5710.0,True,A,32.0,C,1.0,1958.0,1.0,1.0,60.0,3258207512018
4241.0,staubli faverges sca,1395.0,2018,987.0,2.0,175.0,Oui,4241.0,325720720,,32572072000011.0,28.99B,N,O,42,2019.0,ETI,74210.0,74123,1957-01-01,5308.0,True,A,28.0,C,1.0,1957.0,1.0,1.0,61.0,3257207202018
2939.0,axon cable sas,720.0,2017,1325.84,389.1,0.0,Oui,2939.0,325685139,177.83999999999992,32568513900017.0,27.32Z,N,O,41,2019.0,ETI,51210.0,51380,1982-10-01,5710.0,True,A,27.0,C,4.0,1982.0,10.0,1.0,35.0,3256851392017
7573.0,fournier,1323.0,2019,1788.2,1320.2,0.0,Oui,7573.0,325520898,,32552089800058.0,31.02Z,N,O,42,2019.0,ETI,74230.0,74280,1955-01-01,5710.0,True,A,31.0,C,10.0,1955.0,1.0,1.0,64.0,3255208982019
3048.0,entremont,2300.0,2018,84699.41799999999,10107.0,0.0,Oui,3048.0,325520450,,32552045000017.0,10.51C,N,O,42,2019.0,GE,74000.0,74010,1955-01-01,5710.0,True,A,10.0,C,16.0,1955.0,1.0,1.0,63.0,3255204502018
1961.0,nexeya france,680.0,2015,391.0,242.0,0.0,Oui,1961.0,325517621,,32551762100281.0,26.51B,N,O,32,,ETI,31100.0,31555,1982-08-02,5710.0,True,A,26.0,C,13.0,1982.0,8.0,2.0,33.0,3255176212015
3999.0,cofidis,1366.0,2018,618.0,208.0,464.0,Oui,3999.0,325307106,,32530710600097.0,64.92Z,N,O,42,2019.0,GE,59650.0,59009,1982-07-01,5699.0,True,A,64.0,K,2.0,1982.0,7.0,1.0,36.0,3253071062018
4221.0,vandemoortele bakery products france,996.0,2019,9722.0,7541.0,0.0,Oui,4221.0,324646090,2170.0,32464609000088.0,10.71A,N,O,42,2019.0,ETI,35370.0,35338,1982-05-01,5710.0,True,A,10.0,C,13.0,1982.0,5.0,1.0,37.0,3246460902019
5454.0,brink's evolution,3557.0,2019,11699.0,323.0,18655.0,Oui,5454.0,324613678,318.0,32461367801285.0,80.10Z,N,O,51,,ETI,75014.0,75114,1982-05-01,5710.0,True,A,80.0,N,62.0,1982.0,5.0,1.0,37.0,3246136782019
2317.0,office depot bs,1000.0,2016,5577.299999999999,187.7,0.0,Oui,2317.0,324559970,,32455997000029.0,46.49Z,,O,NN,,,60300.0,60612,1982-04-06,5710.0,True,C,46.0,G,52.0,1982.0,4.0,6.0,34.0,3245599702016
6821.0,spie ics,3600.0,2019,4609.63,1.96,61.94,Oui,6821.0,324103829,,32410382900721.0,62.02A,N,O,51,,GE,92240.0,92046,1982-04-01,5710.0,True,A,62.0,J,29.0,1982.0,4.0,1.0,37.0,3241038292019
7401.0,gie atr,1370.0,2020,2113.0,164.0,462.0,Oui,7401.0,323932236,-1703.0,32393223600033.0,30.30Z,N,O,42,2019.0,ETI,31700.0,31069,1982-03-04,6220.0,True,A,30.0,C,2.0,1982.0,3.0,4.0,38.0,3239322362020
4503.0,cpam du val de marne,1257.0,2018,125.63,289.17,0.0,Oui,4503.0,323914143,,32391414300132.0,84.30A,N,O,42,,ETI,94000.0,94028,1982-01-01,8110.0,True,A,84.0,O,10.0,1982.0,1.0,1.0,36.0,3239141432018
4469.0,cpam de paris,2159.0,2018,536.7999999999998,256.1,2840.0,Oui,4469.0,323841353,,32384135300911.0,84.30A,N,O,51,2019.0,ETI,75019.0,75119,1982-01-01,8110.0,True,A,84.0,O,38.0,1982.0,1.0,1.0,36.0,3238413532018
5150.0,soc gestion clinique ste-clotilde,589.0,2019,44.0,2953.0,597.0,Oui,5150.0,323768283,,32376828300018.0,86.10Z,,O,41,2019.0,ETI,97490.0,97411,1982-03-01,5710.0,True,A,86.0,Q,1.0,1982.0,3.0,1.0,37.0,3237682832019
4519.0,caisse d'assurance maladie de l'essonne,1124.0,2018,203.665,456.213,3571.879,Oui,4519.0,323722165,,32372216500020.0,84.30A,,O,42,2019.0,ETI,91000.0,91228,1982-01-01,8110.0,True,A,84.0,O,4.0,1982.0,1.0,1.0,36.0,3237221652018
4200.0,caisse primaire d'assurance maladie de seine saint denis,1300.0,2018,283.333,798.319,4143.963,Oui,4200.0,323690271,,32369027100032.0,84.30A,,O,42,2019.0,ETI,93000.0,93008,1981-11-12,8110.0,True,A,84.0,O,6.0,1981.0,11.0,12.0,37.0,3236902712018
4433.0,cpam des hauts-de-seine,1342.0,2018,164.685,347.22,3936.807,Oui,4433.0,323636837,,32363683700045.0,84.30A,,O,42,2019.0,ETI,92000.0,92050,1981-11-23,8110.0,True,A,84.0,O,1.0,1981.0,11.0,23.0,37.0,3236368372018
6828.0,derichebourg aeronautics recruitment france,509.0,2020,246.1,11.57,0.0,Oui,6828.0,323540898,,32354089800398.0,78.20Z,N,O,21,,GE,31100.0,31555,1981-12-01,5710.0,True,C,78.0,N,39.0,1981.0,12.0,1.0,39.0,3235408982020
4463.0,cpam des yvelines,1117.0,2018,498.296,290.797,3754.276,Oui,4463.0,323532267,,32353226700057.0,84.30A,,O,42,2019.0,ETI,78000.0,78646,1981-07-10,8110.0,True,A,84.0,O,2.0,1981.0,7.0,10.0,37.0,3235322672018
5410.0,s.a. la toque angevine,745.0,2018,1245.0,487.0,474.0,Oui,5410.0,323438028,-198.0,32343802800033.0,10.89Z,N,O,41,2019.0,GE,49500.0,49331,1982-01-01,5710.0,True,A,10.0,C,1.0,1982.0,1.0,1.0,36.0,3234380282018
4642.0,cpam du val d'oise,951.0,2018,156.55114593,392.4928378,0.0,Oui,4642.0,323391367,,32339136700030.0,84.30A,,O,41,2019.0,ETI,95000.0,95127,1981-11-25,8110.0,True,A,84.0,O,1.0,1981.0,11.0,25.0,37.0,3233913672018
5897.0,association generale de prevoyance militaire,838.0,2019,1063.17,91.59,0.0,Oui,5897.0,323379040,,32337904000013.0,82.11Z,N,O,41,2019.0,ETI,83100.0,83137,1982-01-01,6220.0,True,A,82.0,N,43.0,1982.0,1.0,1.0,37.0,3233790402019
415.0,meubles demeyere,765.0,2011,1190.0,836.0,308.0,Non,415.0,323140392,,32314039200016.0,31.09B,N,O,41,2019.0,ETI,59840.0,59457,1981-09-01,5599.0,True,A,31.0,C,2.0,1981.0,9.0,1.0,30.0,3231403922011
5303.0,hippopotamus,2300.0,2019,824.0,736.0,436.0,Oui,5303.0,322566043,,32256604300731.0,56.10A,N,O,42,2019.0,GE,92400.0,92026,1981-07-01,5202.0,True,A,56.0,I,92.0,1981.0,7.0,1.0,38.0,3225660432019
3643.0,vetir,4000.0,2018,156.0,2861.0,0.0,Oui,3643.0,322424342,,32242434200275.0,47.71Z,N,O,51,2019.0,GE,49110.0,49218,1981-08-05,5710.0,True,A,47.0,G,348.0,1981.0,8.0,5.0,37.0,3224243422018
3692.0,euro-information / euro-information production - groupement informatique cm-cic,818.0,2018,404.0,2696.0,2310.0,Oui,3692.0,322190109,,32219010900015.0,62.02A,N,O,41,2019.0,GE,67000.0,67482,1981-01-01,6220.0,True,A,62.0,J,28.0,1981.0,1.0,1.0,37.0,3221901092018
4784.0,alvance aluminium dunkerque,609.0,2019,525467.0,224185.0,0.0,Oui,4784.0,321970782,,32197078200074.0,24.42Z,N,N,NN,,ETI,59279.0,59359,1981-06-01,5710.0,True,A,24.0,C,3.0,1981.0,6.0,1.0,38.0,3219707822019
2262.0,keolis armor,562.0,2015,15780.0,0.0,0.0,Oui,2262.0,321840225,,32184022500015.0,49.39A,N,O,41,2019.0,GE,35135.0,35055,1981-04-01,5710.0,True,A,49.0,H,6.0,1981.0,4.0,1.0,34.0,3218402252015
286.0,ronsard,637.0,2014,2779.0,1021.0,0.0,Oui,286.0,321616914,,32161691400032.0,10.11Z,N,N,41,,ETI,56450.0,56251,1981-05-01,5710.0,True,A,10.0,C,1.0,1981.0,5.0,1.0,33.0,3216169142014
5260.0,verspieren,963.0,2018,818.0,94.0,3158.0,Oui,5260.0,321502049,523.0,32150204900166.0,66.22Z,N,O,41,2019.0,ETI,59290.0,59646,1981-01-01,5599.0,True,A,66.0,K,11.0,1981.0,1.0,1.0,37.0,3215020492018
4610.0,groupe progres sa,589.0,2018,506.0,277.0,314.0,Oui,4610.0,321263683,,32126368300823.0,58.13Z,N,O,41,2019.0,GE,69002.0,69382,1981-02-01,5599.0,True,A,58.0,J,25.0,1981.0,2.0,1.0,37.0,3212636832018
2424.0,sa,515.0,2017,1475.0,270.0,409.0,Oui,2424.0,321165045,,32116504500048.0,28.25Z,,O,41,2019.0,ETI,64700.0,64260,1980-12-22,5710.0,True,A,28.0,C,3.0,1980.0,12.0,22.0,37.0,3211650452017
1765.0,urbaine de travaux,487.0,2016,1560.0,168.0,0.0,Oui,1765.0,321057978,,32105797800017.0,41.20B,N,O,32,2019.0,GE,91170.0,91687,1980-12-24,5710.0,True,A,41.0,F,1.0,1980.0,12.0,24.0,36.0,3210579782016
