id,organization_name,staff,reporting_year,total_scope_1,total_scope_2,total_scope_3,action_plan,assessment_id,legal_unit_id,evolution_scope_1
237.0,faurecia systemes echappement,1274.0,2014.0,5252.028,1342.0,0.0,Oui,237.0,420797433,
1382.0,latelec,950.0,2011.0,57.554,53.562,0.0,Oui,1382.0,420742660,
6849.0,elkem silicones france sas,1000.0,2019.0,33262.49000000001,60745.0,0.0,Oui,6849.0,420611386,
4255.0,eiffage energie systemes idf,1450.0,2018.0,3927.76,149.26,0.0,Oui,4255.0,420540643,
4454.0,air france,44000.0,2018.0,14165855.0,22202.0,0.0,Oui,4454.0,420495178,
6278.0,vulcain services,900.0,2019.0,89.0,3.0,24.0,Oui,6278.0,420418774,
4901.0,monsanto sas,566.0,2018.0,10678.0,1235.0,2435.0,Oui,4901.0,420019812,-2513.0
6670.0,armatis centre,512.0,2020.0,4.36,3.21,0.0,Oui,6670.0,419892336,-421.64
1645.0,fresenius kabi france,674.0,2015.0,7327.0,708.0,0.0,Oui,1645.0,419875786,
6568.0,iveco bus france (usine dannonay),1330.0,2019.0,5931.0,507.0,0.0,Oui,6568.0,419683818,-255.0
4966.0,apave nord ouest sas,2193.0,2018.0,5449.0,331.0,0.0,Oui,4966.0,419671425,1790.9
5372.0,transports marne et morin,490.0,2019.0,7347.0,6.0,3749.0,Oui,5372.0,419280151,
5484.0,octo technology,600.0,2020.0,0.1,63.0,2307.0,Oui,5484.0,418166096,
2280.0,msd france,1200.0,2016.0,2367.0,154.0,632.0,Oui,2280.0,417890589,
4409.0,ald sa,196.0,2018.0,89.0,31.0,209.0,Oui,4409.0,417689395,
3085.0,sas mazagran service,2112.0,2017.0,22918.376,2462.454,0.0,Oui,3085.0,416220010,
3608.0,v.mane fils,6304.0,2018.0,9732.405482000002,1219.401459,0.0,Oui,3608.0,415550284,
1096.0,sas mix buffet,750.0,2016.0,3856.4,1667.8,0.0,Oui,1096.0,415183896,
3456.0,caisse regionale credit agricole provence cote d'azur,2463.0,2018.0,560.0,865.0,0.0,Oui,3456.0,415176072,
4029.0,credit agricole anjou maine,2035.0,2018.0,2012.0,405.0,20786.0,Oui,4029.0,414993998,
3928.0,stmicroelectronics (rousset),2758.0,2018.0,22105.4,5855.0,0.0,Oui,3928.0,414969584,
7224.0,clara automobiles,945.0,2019.0,2910.0,202.0,0.0,Oui,7224.0,414954743,
5545.0,safran aircraft engines,12000.0,2019.0,59563.0,11338.0,18408.0,Oui,5545.0,414815217,
4543.0,thyssenkrupp electrical steel ugo sas,542.0,2018.0,29247.7,5456.0,0.0,Oui,4543.0,414814798,
7219.0,air caraibes et air caraibes atlantique,1266.0,2019.0,771840.89,1310.0,0.0,Oui,7219.0,414800482,
4480.0,ineo atlantique,1016.0,2018.0,5185.0,254.0,1359.0,Oui,4480.0,414799296,
2340.0,ineo aquitaine,750.0,2014.0,114.0,64.0,6010.0,Oui,2340.0,414752519,
4814.0,institut de soudure,757.0,2018.0,4232.8935505,179.0,0.0,Oui,4814.0,414728964,
4423.0,thales alenia space france,4978.0,2018.0,2977.0,6536.0,0.0,Oui,4423.0,414725101,
4628.0,ineo mplr,929.0,2018.0,4396.0,80.7,0.0,Oui,4628.0,414719534,
1269.0,peugeot citroen sochaux snc,9662.0,2014.0,55159.88099999999,29718.0,0.0,Oui,1269.0,414668194,
7136.0,aldi marche dammartin sarl,788.0,2020.0,3431.3290621,598.164876,0.0,Oui,7136.0,414599035,-1531.2709379000003
4125.0,solvay operations france,1028.0,2018.0,962918.0,3377.0,0.0,Oui,4125.0,414574053,
4693.0,saviel france,659.0,2018.0,1479.0,619.0,0.0,Oui,4693.0,414337402,-1800.0
4058.0,ayming,852.0,2018.0,312.0,60.0,4950.0,Oui,4058.0,414119735,-656.0
6897.0,sodexo en france,35000.0,2019.0,25225.0,3741.0,0.0,Oui,6897.0,414030064,
1572.0,arcelormittal centres de services,750.0,2016.0,9306.0,2026.0,0.0,Oui,1572.0,413935776,
6813.0,elior restauration entreprise,6000.0,2020.0,7581.6,472.0,199623.0,Oui,6813.0,413901760,7511.128000000001
3737.0,groupe transports mooland,600.0,2018.0,12686.0,206.0,1832.0,Oui,3737.0,413817941,
444.0,tethys,710.0,2016.0,74.0,494.0,0.0,Oui,444.0,413691643,
2617.0,animalis,500.0,2016.0,305.0,820.0,0.0,Oui,2617.0,413557398,
2523.0,emin leydier sa,1024.0,2016.0,192789.0,22614.0,0.0,Oui,2523.0,413464595,
3299.0,la halle,6392.0,2018.0,2639.0,4404.0,716431.0,Oui,3299.0,413151739,
6396.0,gpm assurances sa,0.0,2019.0,703.0,41.0,0.0,Oui,6396.0,412887606,
2027.0,crescendo restaurationsa,750.0,2017.0,1646.0,630.0,0.0,Oui,2027.0,412824559,
3037.0,bic services,500.0,2017.0,1475.0,184.0,0.0,Oui,3037.0,412480311,
6307.0,ginger cebtp,1016.0,2019.0,3339.0,219.0,992.0,Oui,6307.0,412442519,
4385.0,cie salins midi salines est,510.0,2019.0,13142.0,4883.0,0.0,Oui,4385.0,412431744,623.0
3711.0,broceliande,952.0,2018.0,9835.0,1757.0,0.0,Oui,3711.0,412082224,
242.0,marine harvest kritsen sas,629.0,2014.0,2353.0,572.0,0.0,Oui,242.0,411795610,
4333.0,altedia,560.0,2018.0,277.0,24.0,1081.0,Oui,4333.0,411787567,
46.0,at&mis,44.0,2013.0,11.0,0.0,297.0,Oui,46.0,411708605,
3540.0,hubsafe,1625.0,2018.0,273.0,36.5,0.0,Oui,3540.0,411381346,77.0
4958.0,sofidel france,707.0,2019.0,39274.0,6063.0,0.0,Oui,4958.0,411198880,
6745.0,clinique belledonne,476.0,2018.0,1298.382,628.697,0.0,Oui,6745.0,411127087,
7191.0,mille et un repas,614.0,2020.0,245.0,25.0,340.0,Oui,7191.0,410911044,
4678.0,wilo france,744.0,2018.0,1307.0,52.0,0.0,Oui,4678.0,410615900,
7425.0,gan prevoyance,611.0,2019.0,519.93,20.101,1942.304,Oui,7425.0,410569776,-904.07
3324.0,groupama supports & services,1596.0,2017.0,469.0,1877.0,3387.0,Oui,3324.0,410546956,-145.0
3792.0,carso lsehl,785.0,2018.0,6207.589999999999,351.11,15193.7694,Oui,3792.0,410545313,
4651.0,ugitech,1560.0,2018.0,75361.0,11347.0,0.0,Oui,4651.0,410436158,889.0
3221.0,auchan retail france,69978.0,2017.0,167570.0,57269.0,2419726.0,Oui,3221.0,410409460,-113284.0
6261.0,sfr distribution,2772.0,2020.0,3006.56,10050.99,4852.62,Oui,6261.0,410358865,
4774.0,hanon systems charleville,448.0,2016.0,5554.0,566.0,1108.0,Oui,4774.0,410355028,
2276.0,vinci construction terrassement,1150.0,2016.0,48914.0,547.0,0.0,Oui,2276.0,410335855,
5395.0,smrc automotive modules france sas,1023.0,2019.0,3902.0,2550.0,111729.0,Oui,5395.0,410314876,306.0
7410.0,cegid,2118.0,2020.0,491.3,120.6,171.6,Oui,7410.0,410218010,
1408.0,shiseido international france,515.0,2015.0,2297.0,648.0,0.0,Oui,1408.0,410140057,
6870.0,suez eau france sas,10744.0,2019.0,56058.0,28759.0,2970191.0,Oui,6870.0,410034607,5828.0
5806.0,k-line,1500.0,2019.0,6432.5289358273,642.6841311836,195602.1179634836,Oui,5806.0,410032460,
4546.0,ineo rhone-alpes auvergne,598.0,2018.0,1611.0,43.0,0.0,Oui,4546.0,409899127,
7517.0,ineo nucleaire,950.0,2019.0,0.0,54.0,1940.0,Oui,7517.0,409899077,
5005.0,veolia industries global solutions,1047.0,2018.0,1072.0,1.7,0.0,Oui,5005.0,409887395,
4664.0,ineo industrie & tertiaire est,627.0,2018.0,1546.0,56.0,0.0,Oui,4664.0,409868114,
4699.0,ineo infracom,1232.0,2018.0,5338.0,150.0,9464.0,Oui,4699.0,409867942,5219.0
4435.0,sogefi air & cooling sas,668.0,2018.0,902.0,1832.0,0.0,Oui,4435.0,409722956,47.0
6115.0,bief-caricaie,16.0,2020.0,13.8,1.218,48.76,Oui,6115.0,409519451,3.215
6475.0,onet antilles,380.0,2019.0,69.99999999999999,1.4,0.0,Oui,6475.0,409302577,
3885.0,bt services france,848.0,2018.0,598.71,176.31,0.0,Oui,3885.0,408023398,-170.28999999999996
3176.0,arvato,2039.0,2017.0,472.0,376.0,0.0,Oui,3176.0,407997162,
4424.0,bouygues batiment international,744.0,2018.0,1873.55,38.5,1018.95,Oui,4424.0,407986074,
4415.0,bouygues travaux publics & bouygues travaux publics regions france,2437.0,2018.0,37814.0,34084.0,315768.0,Oui,4415.0,407985308,
4311.0,groupe seb moulinex,554.0,2018.0,1475.0,289.0,0.0,Oui,4311.0,407982214,
4242.0,eiffage construction nord-pas-de-calais,625.0,2018.0,1202.033,181.32,0.0,Oui,4242.0,407904374,
4918.0,les manufactures de franche comte,672.0,2019.0,229.158,132.823,0.0,Oui,4918.0,407836329,
7574.0,bricorama france,1095.0,2020.0,5332.1,1149.0,4116.0,Oui,7574.0,406680314,956.1000000000004
133.0,its group,1185.0,2014.0,78.0,256.0,0.0,Oui,133.0,404536922,
2201.0,s.n.v,2615.0,2014.0,8603.0,2691.0,1643.0,Oui,2201.0,404432775,
4372.0,assystem france,3441.0,2018.0,1265.0,190.0,1388.0,Oui,4372.0,404271470,
3937.0,alten sud-ouest,1968.0,2018.0,149.608,48.0,0.0,Oui,3937.0,404191447,-680.392
4667.0,sas,520.0,2020.0,28537996.0,5698.0,0.0,Oui,4667.0,404117400,
6911.0,digora,145.0,2020.0,3.03,7.19,462.0699999999999,Oui,6911.0,404091035,
4829.0,pharmagest interactive,751.0,2018.0,39.0,143.0,1844.0,Oui,4829.0,403561137,
7480.0,groupe roset,598.0,2020.0,2346.65,226.49,25156.07,Oui,7480.0,403416399,
2717.0,groupama centre manche,1345.0,2016.0,2043.0,415.0,3581.0,Oui,2717.0,403372800,
2730.0,cgg services sas,540.0,2016.0,17.47,420.587,0.0,Oui,2730.0,403256944,
4919.0,la maroquinerie du sud-ouest,719.0,2019.0,60.3,109.625,0.0,Oui,4919.0,403230436,
5694.0,mmp packetis s.a.s,600.0,2019.0,682.0,427.0,40615.0,Oui,5694.0,403221930,106.93000000000006
6227.0,maximo,1954.0,2020.0,17990.0,889.0,0.0,Oui,6227.0,403206964,2314.0
6452.0,havas group,18802.0,2020.0,4256.43,7325.42,20212.19,Oui,6452.0,403201767,
247.0,gutenberg networks,644.0,2015.0,681.0,38.0,0.0,Oui,247.0,403179781,
4890.0,polyclinique bordeaux nord aquitaine,860.0,2018.0,1415.0,341.0,0.0,Oui,4890.0,403149685,360.0
5506.0,tereos starch & sweteners europe,877.0,2019.0,296171.0,11873.0,0.0,Oui,5506.0,403138225,
5721.0,smart france sas,800.0,2019.0,3936.12,284.39,19528.35,Oui,5721.0,403119431,-16363.880000000001
5632.0,la plateforme du batiment,2215.0,2019.0,2240.0,868.0,879.0,Oui,5632.0,403104250,
7138.0,aldi marche bois-grenier sarl,777.0,2020.0,4587.090042,516.924648,0.0,Oui,7138.0,403093644,-1199.479958
7139.0,aldi marche cestas sarl,642.0,2020.0,1703.2593955,1117.978103,0.0,Oui,7139.0,403092620,-6399.8206045
638.0,jeld wen france,306.0,2016.0,,,,Oui,638.0,403072101,
3036.0,atalian - pinson paysage,850.0,2017.0,1962.089,38.0,0.0,Oui,3036.0,403061492,
5926.0,devoteam,7200.0,2019.0,1.0,62.0,6288.0,Oui,5926.0,402968655,
4527.0,gtm batiment,483.0,2019.0,,,,Oui,4527.0,402959886,
872.0,gagneraud construction,972.0,2014.0,6266.0,274.0,0.0,Oui,872.0,402682991,
2515.0,maty,569.0,2012.0,494.0,0.0,0.0,Oui,2515.0,402327597,
463.0,sbe france,618.0,2015.0,251.0,80.0,1186.0,Non,463.0,402293450,
4851.0,espo sud,21.0,2019.0,0.004,0.36,65.77,Oui,4851.0,402262943,-0.002
2318.0,office depot france,500.0,2016.0,834.4000000000001,754.7,0.0,Oui,2318.0,402254437,
5843.0,laboratoires servier industrie,848.0,2019.0,7308.61,1285.0,55738.0,Oui,5843.0,402222483,-1094.3900000000003
740.0,le creuset sas,548.0,2014.0,492.0,7168.0,25356.0,Oui,740.0,402171656,
4366.0,eiffage route nord est,1963.0,2018.0,21258.0,127.73,0.0,Oui,4366.0,402096267,
7375.0,arcadis esg,737.0,2018.0,787.0,31.0,1872.0,Oui,7375.0,401503792,-273.4000000000001
1788.0,qualiconsult,289.0,2014.0,2150.0,105.0,0.0,Oui,1788.0,401449855,
4249.0,mcdonalds france services,521.0,2019.0,2437.32,140.81,3773.570000000001,Oui,4249.0,401308358,
2955.0,orpea sa,19891.0,2017.0,48179.0,13565.0,141903.0,Oui,2955.0,401251566,9857.0
4488.0,eiffage energie systemes aquitaine,623.0,2018.0,2373.0,29.0,0.0,Oui,4488.0,401070891,218.98500000000013
4334.0,humando,93.0,2018.0,97.0,4.0,69.0,Oui,4334.0,401015938,
5831.0,euroserum sas,821.0,2019.0,65545.205,14527.44,0.0,Oui,5831.0,400869277,4764.834999999999
3187.0,caisse regionale de credit agricole mutuel val de france,1210.0,2017.0,1074.0,147.0,6183.0,Oui,3187.0,400868188,
4492.0,canon france business services,388.0,2018.0,433.2,71.3,0.0,Oui,4492.0,400767786,-182.8
5747.0,sanden manufacturing europe,852.0,2019.0,3134.63,546.0,0.0,Oui,5747.0,400752028,
1421.0,groupe cayon,551.0,2015.0,28555.0,31.0,0.0,Oui,1421.0,400519005,
2753.0,association hospitaliere de bourgogne franche comte,2092.0,2016.0,12714.0,1506.0,6606.0,Oui,2753.0,400395257,
3938.0,alten sir,1145.0,2018.0,19.0,13.0,0.0,Oui,3938.0,400357885,-57.0
4307.0,caisse regionale de credit agricole mutuelle centre-est,3015.0,2018.0,1914.0,1094.0,0.0,Oui,4307.0,399973825,
1928.0,credit agricole touraine poitou,1409.0,2013.0,1554.0,542.0,12879.0,Oui,1928.0,399780097,
807.0,uniper france power,664.0,2015.0,4364999.0,1815.0,0.0,Oui,807.0,399361468,
5287.0,metro france,8964.0,2019.0,20986.2,5481.6,42919.60000000001,Oui,5287.0,399315613,-13854.8
154.0,pdm industries,600.0,2014.0,6776.0,31198.0,0.0,Oui,154.0,399311745,
4363.0,eiffage route sud-ouest,1642.0,2018.0,18934.0,116.78,0.0,Oui,4363.0,399307370,
4840.0,mylan sas,566.0,2018.0,974.79,163.0,0.0,Oui,4840.0,399295385,918.79
5259.0,aubert france,1000.0,2018.0,929.7829361622,622.3020785,622.3020785,Oui,5259.0,399226653,
3372.0,gmf assurances,4059.0,2017.0,743.19,2124.7,0.0,Oui,3372.0,398972901,
4336.0,eiffage route centre est,1766.0,2018.0,15318.8,173.63,0.0,Oui,4336.0,398827113,
5783.0,mercedes-benz trucks molsheim,527.0,2019.0,2493.0,146.0,0.0,Oui,5783.0,398796383,
4344.0,eiffage route mediterranee,1371.0,2018.0,15809.0,145.15,0.0,Oui,4344.0,398762211,
6664.0,cousin biotech,84.0,2020.0,347.0,36.0,4787.0,Oui,6664.0,398460261,
6932.0,materne,400.0,2020.0,6497.800000000001,1019.2,0.0,Oui,6932.0,398404194,
3320.0,stem proprete,1571.0,2017.0,107.11,116.48,2523.14,Oui,3320.0,398372615,
4715.0,okaidi sas,2530.0,2018.0,992.0,185.0,170.0,Oui,4715.0,398110445,
5073.0,fromageries occitanes,900.0,2018.0,9935.66,2375.14,0.0,Oui,5073.0,397815754,
2766.0,agc poitou-charentes,600.0,2017.0,320.0,52.0,0.0,Oui,2766.0,397814823,
7315.0,sogetrel,4134.0,2019.0,20852.005,253.345,0.0,Oui,7315.0,397767831,
3559.0,bouygues telecom,8029.0,2018.0,12413.4913,36228.24601,0.0,Oui,3559.0,397480930,
3467.0,tendriade,650.0,2018.0,2491.0,1316.0,439.0,Oui,3467.0,396020232,
4568.0,societe des eaux de volvic,976.0,2018.0,11823.0,4616.0,0.0,Oui,4568.0,395780059,6768.0
3242.0,lisi aerospace - blanc aero industries,712.0,2017.0,1198.6,2123.0,0.0,Oui,3242.0,395001852,
3100.0,gima,875.0,2011.0,3729.9,0.0,0.0,Oui,3100.0,394671820,
2502.0,pole petrochimique de berre,900.0,2016.0,1072865.0,30583.0,0.0,Oui,2502.0,394400121,
1861.0,temps de vie,1364.0,2016.0,2323.642,414.0,0.0,Oui,1861.0,394342174,
2959.0,pro btp,4274.0,2016.0,1877.0,899.0,23984.0,Oui,2959.0,394164966,
4869.0,credit agricole du nord est,2008.0,2018.0,1541.0,407.0,26673.0,Oui,4869.0,394157085,
2709.0,parrot sa,58.0,2016.0,0.0,5.66,333.17,Oui,2709.0,394149496,
6243.0,institut technique gaz et air (itga),950.0,2021.0,1360.0,269.0,3035.0,Oui,6243.0,394082697,157.0
4657.0,proservia,3000.0,2018.0,1716.0,66.0,452.0,Oui,4657.0,394026934,1159.6599999999999
5913.0,sephora,5090.0,2019.0,602.19,2474.38,281.41,Oui,5913.0,393712286,
2193.0,city one,5100.0,2019.0,0.485,16.92,45.621,Oui,2193.0,393707153,
5736.0,societe reunionnaise du radiotelephone,279.0,2019.0,260.248794794445,7167.8974694067,1465.1573334825,Oui,5736.0,393551007,
4321.0,aris,500.0,2019.0,240.0,13.0,67.0,Oui,4321.0,393361985,
6330.0,airbus defence and space sas,5120.0,2020.0,2002.0,5688.0,0.0,Oui,6330.0,393341516,818.0
4117.0,sejer,571.0,2018.0,410.296,31.565,0.0,Oui,4117.0,393291042,
4587.0,calberson rhone alpes,570.0,2018.0,2063.0,123.0,0.0,Oui,4587.0,393193867,
884.0,faurecia sieges d'automobile,4634.0,2014.0,7423.67,6046.55,0.0,Oui,884.0,393162433,
1828.0,petroineos manufacturing france,661.0,2015.0,1264197.8538,219326.0,0.0,Oui,1828.0,392860243,
4522.0,caisse d'epargne bretagne pays de loire,3000.0,2018.0,1475.0,854.37,23286.0,Oui,4522.0,392640090,
3440.0,linde france s.a.,719.0,2018.0,180219.0,5998.0,0.0,Oui,3440.0,392631248,
767.0,les sinoplies,750.0,2014.0,831.0,222.0,217.0,Oui,767.0,392469268,
441.0,cap boulanger scs,800.0,2014.0,733.0,808.0,0.0,Oui,441.0,392327607,
688.0,alsapan,800.0,2014.0,1180.0,2509.0,0.0,Oui,688.0,392213146,
3701.0,societe normande de distribution,684.0,2018.0,8520.0,907.0,0.0,Oui,3701.0,392212122,-1129.0
4648.0,edition des denieres nouvelles d'alsace,580.0,2018.0,291.0,192.0,409.0,Oui,4648.0,391890555,
1178.0,groupama d'oc,1765.0,2015.0,2702.0,355.0,7604.0,Oui,1178.0,391851557,
5741.0,technip france,4296.0,2019.0,994.0,508.0,17511.0,Oui,5741.0,391637865,-416.0
5588.0,procter et gamble amiens sas,1100.0,2019.0,13056.0,2265.0,0.0,Oui,5588.0,391548955,
2983.0,elior services facility management,726.0,2017.0,18158.0,0.0,8684.0,Oui,2983.0,391322831,
6696.0,restalliance,3606.0,2020.0,1415.8,121.0,296.0,Oui,6696.0,391125796,
4013.0,caisse regionale de credit agricole du centre ouest,993.0,2018.0,1013.0,137.0,6952.0,Oui,4013.0,391007457,-678.288
7469.0,ekium,1357.0,2020.0,0.0,46.0,1471.0,Oui,7469.0,390596039,
4405.0,docaposte bpo is,1392.0,2018.0,267.0,37.0,0.0,Oui,4405.0,390426450,37.0
5639.0,bmce,868.0,2019.0,3780.0,182.0,1065.0,Oui,5639.0,390398055,
3298.0,sermeta sas,606.0,2017.0,855.0,497.0,0.0,Oui,3298.0,390282648,
4836.0,circet,1052.0,2018.0,17675.0,87.15,0.0,Oui,4836.0,390072551,
5774.0,sas brunet,936.0,2019.0,3696.69,67.89,0.0,Oui,5774.0,389818907,
419.0,ortec environnement,677.0,2015.0,,,,Oui,419.0,389675018,
3131.0,sas,882.0,2018.0,4.0,82.0,0.0,Oui,3131.0,389652553,
3127.0,sas tape a l'oeil,798.0,2017.0,0.0,286.53,0.0,Oui,3127.0,389632639,
6549.0,alcatel submarine networks,510.0,2019.0,1532.0,708.0,108298.0,Oui,6549.0,389534256,22.910000000000082
2151.0,saint gobain glassolutions menuisiers industriels,525.0,2013.0,830.0,415.0,0.0,Oui,2151.0,389488719,
5295.0,connecteurs electriques deutsch,613.0,2019.0,167.1,2174.0,0.0,Oui,5295.0,389470303,-70.4
7209.0,maxi zoo france,1630.0,2019.0,692.0,1033.0,0.0,Oui,7209.0,389435215,231.0
3371.0,gie europac,1950.0,2017.0,583.74,517.81,0.0,Oui,3371.0,389272295,583.74
2017.0,federation du credit mutuel du sud-ouest,852.0,2014.0,117.0,282.0,4688.0,Oui,2017.0,389266446,
1151.0,alstom power systems,1861.0,2015.0,7115.219999999999,2521.0,0.0,Oui,1151.0,389192030,155.4999999999991
805.0,alstom transport sa,8586.0,2014.0,27503.0,6329.0,0.0,Oui,805.0,389191982,
5335.0,ge grid solutions sas,2748.0,2018.0,46492.0,731.0,0.0,Oui,5335.0,389191800,11262.0
6319.0,livbag sas,583.0,2020.0,336.5,725.2,0.0,Oui,6319.0,388866212,111.5138
4410.0,eiffage energie systemes - nord,595.0,2018.0,1004.874,25.1,0.0,Oui,4410.0,388784928,
4325.0,eiffage energie systemes val de loire,553.0,2018.0,1366.78,22.89,0.0,Oui,4325.0,388779407,
5526.0,computacenter france,1666.0,2019.0,2555.0,123.0,712.0,Oui,5526.0,388734568,
4746.0,ocp repartition,3082.0,2018.0,14280.83,1342.65,4089.1,Oui,4746.0,388698201,
6397.0,lna sante,7500.0,2020.0,10550.0,1841.0,0.0,Oui,6397.0,388359531,
36.0,tipiak traiteur patissier,579.0,2011.0,2141.0,474.0,302.0,Oui,36.0,388238842,
6478.0,onet technologies ti,1564.0,2019.0,863.2,49.9,0.0,Oui,6478.0,388035107,178.20000000000005
6846.0,saipol,619.0,2020.0,55003.0,13264.0,0.0,Oui,6846.0,388021156,6275.0
6343.0,systra  societe anonyme a directoire et conseil de surveillance,7400.0,2020.0,593.0,255.0,5489.0,Oui,6343.0,387949530,
5047.0,fondation bon sauveur,900.0,2019.0,533.45,102.02,198.78,Oui,5047.0,387944796,
3458.0,bluelink,509.0,2017.0,14.0,77.0,15.0,Oui,3458.0,387944259,
3443.0,euronews,453.0,2018.0,1.0,349.0,0.0,Oui,3443.0,387858046,
5439.0,resdida,610.0,2019.0,302.0,295.0,0.0,Oui,5439.0,387849037,
817.0,agis,704.0,2014.0,4513.0,1469.0,1689.0,Oui,817.0,387744493,
5134.0,etablissements poulingue,220.0,2018.0,739.0,17.0,1309.0,Oui,5134.0,386780118,
6539.0,etablissement louis mazet,766.0,2020.0,25828.0,110144.0,147636.0,Oui,6539.0,386320212,
7460.0,mondial relay,1046.0,2020.0,777.0,183.0,0.0,Oui,7460.0,385218631,-48.819999999999936
6905.0,mega international,177.0,2020.0,0.0,16.14,680.5899999999999,Oui,6905.0,385185806,
2238.0,pro a pro distribution sud,677.0,2016.0,6356.0,270.0,0.0,Oui,2238.0,385006234,
2671.0,gsf phocea,1111.0,2014.0,274.0,7.0,0.0,Oui,2671.0,384983482,
1621.0,fedex international,2099.0,2015.0,2223.0,159.0,0.0,Oui,1621.0,384956892,
2547.0,credit agricole franche comte invest.,1500.0,2014.0,1323.0008689343,471.8202902625,8277.135084155841,Oui,2547.0,384899399,
7420.0,le clos mally,15.0,2020.0,40.0,4.0,4662.0,Oui,7420.0,384738027,
3685.0,soitec corporate services,1170.0,2018.0,3641.0,2735.0,0.0,Oui,3685.0,384711909,-597.0
7286.0,vallourec oil and gas france,557.0,2020.0,2031.3,573.6,0.0,Oui,7286.0,384627170,
4135.0,euro-information services,734.0,2018.0,1944.0,105.0,2020.0,Oui,4135.0,384454690,
4222.0,caisse d'epargne cote d'azur,1569.0,2018.0,1002.0,422.0,10927.0,Oui,4222.0,384402871,
4553.0,caisse d'epargne normandie,1796.0,2018.0,1336.0,485.0,15994.0,Oui,4553.0,384353413,
5032.0,sigvaris,727.0,2018.0,844.0,352.0,731.0,Oui,5032.0,384137857,
4622.0,caisse d'epargne et de prevoyance de rhone alpes,2967.0,2018.0,1178.0,948.0,27490.0,Oui,4622.0,384006029,
3710.0,cooperl arc atlantique,3548.0,2018.0,33772.0,8947.0,0.0,Oui,3710.0,383986874,
3534.0,chronopost,3700.0,2018.0,5511.32,2003.7984,0.0,Oui,3534.0,383960135,
4346.0,caisse d'epargne loire-centre,1657.0,2018.0,725.0,496.0,11961.0,Oui,4346.0,383952470,-160.0
4640.0,ineo hauts-de-france,735.0,2018.0,2229.0,25.0,0.0,Oui,4640.0,383870797,
2715.0,groupama loire bretagne,2220.0,2016.0,2379.0,557.0,6839.0,Oui,2715.0,383844693,
4356.0,frans bonhomme,2200.0,2018.0,9490.0,357.0,0.0,Oui,4356.0,383706397,
4224.0,saft sas,1500.0,2018.0,7854.0,3007.0,0.0,Oui,4224.0,383703873,
3976.0,caisse d'epargne loire drome ardeche,1163.0,2018.0,493.0,398.0,8390.0,Oui,3976.0,383686839,-85.0
5388.0,transdev ile de france,2242.0,2018.0,39057.0,80.0,0.0,Oui,5388.0,383607090,
7131.0,menarini france,538.0,2020.0,1474.4,10.5,372.0,Oui,7131.0,383537784,
4833.0,thales dms france sas,5300.0,2018.0,3174.0,1957.0,0.0,Oui,4833.0,383475092,
6465.0,airbus sas,8875.0,2020.0,78263.0,2105.0,0.0,Oui,6465.0,383474814,74062.0
4754.0,thales six gts fr,7500.0,2018.0,2467.0,2890.0,0.0,Oui,4754.0,383470937,
4322.0,caisse d'epargne languedoc-roussillon,1560.0,2018.0,297.0,356.0,10262.0,Oui,4322.0,383451267,-147.0
4230.0,caisse d'epargne midi-pyrenees,1725.0,2018.0,555.0,436.0,11724.0,Oui,4230.0,383354594,
1319.0,photonis france sas,515.0,2014.0,363.26,715.34,0.0,Oui,1319.0,383300597,
5797.0,maisons du monde france sas,5823.0,2019.0,919.0,38.3,0.0,Oui,5797.0,383196656,-1951.0
841.0,ingredia sa,539.0,2015.0,21880.0,4346.0,570282.0,Oui,841.0,383168481,
7226.0,florentaise,242.0,2021.0,10484.0,296.0,46390.0,Oui,7226.0,383167889,3750.1591652727093
3503.0,caisse d'epargne hauts de france,3396.0,2018.0,934.0,1019.0,29815.0,Oui,3503.0,383000692,-129.0
4364.0,caisse d'epargne ile-de-france,4572.0,2018.0,1204.0,2131.0,31718.0,Oui,4364.0,382900942,
376.0,biocoop sa coop,1162.0,2019.0,659.31,413.68,31320.01,Oui,376.0,382891752,
7459.0,arte geie,625.0,2019.0,146.0,165.0,2448.0,Oui,7459.0,382865624,-33.0
3926.0,octapharma lingolsheim,624.0,2018.0,4307.0,699.0,2237.0,Oui,3926.0,382814150,
1497.0,caisse d'epargne d'auvergne et du limousin,1502.0,2015.0,416.0,417.0,13734.0,Oui,1497.0,382742013,
5026.0,la normandise,600.0,2018.0,9717.0,2032.0,63985.0,Oui,5026.0,382616415,
1086.0,nespresso france sa,1289.0,2014.0,396.42315192517,254.440185,0.0,Oui,1086.0,382597821,
1039.0,servair,6400.0,2015.0,21383.0,6056.0,0.0,Oui,1039.0,382587558,
733.0,maje,591.0,2015.0,82.551,99.473,0.0,Oui,733.0,382544310,
5649.0,safran data systems,524.0,2019.0,115.0,139.0,43.0,Oui,5649.0,382360956,
160.0,cofel,850.0,2015.0,1689.0,214.0,0.0,Non,160.0,382286904,
4705.0,groupama paris val de loire,1562.0,2018.0,2219.0,176.0,4846.0,Oui,4705.0,382285260,
2916.0,josselin porc abattage,612.0,2017.0,4397.789,989.1,0.0,Oui,2916.0,382279974,
2008.0,gatine viandes,503.0,2017.0,3736.557,695.095,0.0,Oui,2008.0,382204519,
7513.0,europeenne son et lumiere,57.0,2020.0,52.0,5.0,0.0,Oui,7513.0,382204204,
5893.0,antargaz,1200.0,2020.0,6578.0,1036.0,42322.0,Oui,5893.0,382151272,
